date,symbol,open,high,low,close,target,signal,temp_fc_d_minus1,temp_fc_d,temp_ac_d_plus1,temp_sn_d_minus1,temp_sn_d,temp_sn_d_plus1,CompositeWeatherVariableForecastLDZ(NW),CompositeWeatherVariableForecastLDZ(SC),CompositeWeatherVariableForecastLDZ(SE),WeatherCorrectionFactorForecast(NW),WeatherCorrectionFactorForecast(SC),WeatherCorrectionFactorForecast(SE),closing_linepack_actual,opening_linepack_actual,linepack_hourly_agg_d_plus1,predicted_closing_linepack,demand_cold,demand_warm,demand_actual_ntsd_plus1,demand_forecast_confidence_interval,demand_forecast_nts,demand_ntssn,demand_diff,demand_avg,demand_forecast_error,demand_nts_spread,HDD,CDD,demand_lag1,demand_lag7,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,is_weekend,friday_startup,sin7,cos7,is_holiday,temp_dev_fc_minus1,temp_dev_fc,temp_dev_fc_plus1,lp_closing_diff,lp_closing_pred_error,combo_signal,volatility,trend,vol_regime,trend_regime,atr,portfolio,exposure
2024-06-15,SAP,2.8729,2.8729,2.8729,1.9877,0.05775519444584187,1,13.2022,13.1548,13.2228,14.29,14.29,14.29,12.19,12.01,14.06,-1.53,-1.07,-0.94,335.9294094436784,338.3625830399961,334.91,339.69538476674154,130.768544346182,88.711328022,1110311802.0,9.24,144.0622960568908,192.357186654545,-42.05721632418201,109.73993618409101,1110311657.9377038,-48.29489059765419,51.8452,0.0,2.0521,1.9136,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-1.0877999999999997,-1.1351999999999993,-1.0671999999999997,-2.4331735963176584,-3.7659753230631168,0.16146025051449397,0.0408910204058913,-0.006440100889630606,low,down,0.030935684206191194,0.9867095877625356,0.0
2024-06-16,SAP,2.8573,2.8573,2.8573,2.1025,-0.061831153388822835,1,13.7004,13.7237,13.7973,14.32,14.32,14.32,12.91,12.05,14.52,-0.83,-1.06,-0.5,334.00872463952567,335.9294094436784,333.41,335.7907296925091,128.101433138545,88.2023466231818,1061434785.0,9.24,137.87003939777557,191.111257954545,-39.899086515363194,108.1518898808634,1061434647.1299607,-53.24121855676944,51.2763,0.0,1.9877,1.8337,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.6196000000000002,-0.5963000000000012,-0.5227000000000004,-1.9206848041527564,-1.7820050529834361,0.37722010667009626,0.042340646768535654,0.012368388496840542,low,up,0.0416693734876874,0.9867095877625356,0.0
2024-06-17,SAP,2.8165,2.8165,2.8165,1.9725,-0.03325728770595682,1,14.0363,14.1156,14.1693,14.35,14.35,14.35,13.21,12.95,15.0,-0.55,-0.2,-0.05,333.13705797375826,334.00872463952567,333.08,334.34363417752536,139.945994423091,99.2499769970909,1097997935.0,9.24,146.92105795461205,202.567297209091,-40.69601742600011,119.59798571009095,1097997788.078942,-55.64623925447896,50.8844,0.0,2.1025,1.8352,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.313699999999999,-0.23439999999999905,-0.18069999999999986,-0.8716666657674068,-1.2065762037670993,0.5335479883349823,0.050919264155698786,-0.02625253587008276,high,down,0.040149298973133775,0.9867095877625356,0.0
2024-06-18,SAP,2.816,2.816,2.816,1.9069,-0.05611201426398871,0,14.185,14.1212,14.1745,14.38,14.38,14.38,12.95,13.07,15.18,-0.84,-0.12,0.11,333.2421079434607,333.13705797375826,333.08,334.1884289252947,138.453156515,99.5523933390909,1135045632.0,9.24,144.11494190033105,202.271601027273,-38.90076317590909,119.00277492704544,1135045487.8850582,-58.156659126941946,50.8788,0.0,1.9725,1.8277,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.19500000000000028,-0.2588000000000008,-0.20550000000000068,0.10504996970246339,-0.9463209818339919,0.688195251342961,0.053441412294952216,-0.007091445262464258,high,down,0.046360768793052246,0.9867095877625356,0.0
2024-06-19,SAP,2.8266,2.8266,2.8266,1.7999,0.05928107117062065,0,14.2615,14.2783,14.3066,14.41,14.41,14.41,13.69,13.1,15.06,-0.12,-0.11,-0.04,333.34323268984986,333.2421079434607,333.33,334.0206716037909,137.276230087273,99.8714403083636,1038181178.0,9.24,146.22182783864184,201.992124,-37.404789778909404,118.57383519781831,1038181031.7781721,-55.77029616135815,50.7217,0.0,1.9069,1.9546,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,1,-0.1485000000000003,-0.13170000000000037,-0.1034000000000006,0.10112474638913227,-0.6774389139410459,0.4605691732429279,0.04817111815147858,-0.020737947291002826,low,down,0.0480676272076449,0.9867095877625356,0.0
2024-06-20,SAP,2.8214,2.8214,2.8214,1.9066,-0.04767649218504144,0,14.5445,14.6203,14.6544,14.44,14.44,14.44,14.07,13.31,15.37,0.25,0.07,0.23,334.80897669904346,333.34323268984986,334.65,335.1614120052166,135.934727109273,99.8776595165455,1096721776.0,9.24,152.88784002047302,201.549297645455,-36.057067592727506,117.90619331290927,1096721623.11216,-48.66145762498198,50.3797,0.0,1.7999,1.9589,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.10449999999999982,0.1803000000000008,0.21440000000000126,1.4657440091935996,-0.3524353061731631,0.750563455875889,0.06060974833344576,0.018132711480846987,high,up,0.05364734419504617,0.9867095877625356,0.0
2024-06-21,SAP,2.8043,2.8043,2.8043,1.8157,-0.018615410034697355,1,14.6955,14.7404,14.79,14.47,14.47,14.47,13.99,13.19,15.55,0.15,-0.07,0.38,334.63437920779654,334.80897669904346,334.63,335.41517504991054,131.329201213182,96.3605502684546,868674856.0,9.24,131.46067838916687,197.473794372727,-34.968650944727386,113.8448757408183,868674724.5393217,-66.01311598356014,50.2596,0.0,1.9066,2.0521,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.22549999999999848,0.27039999999999864,0.3199999999999985,-0.1745974912469137,-0.7807958421140029,0.4458562505809041,0.04991890530109248,-0.021086337326176662,high,down,0.05163160374288609,0.9867095877625356,0.0
2024-06-22,SAP,2.8047,2.8047,2.8047,1.7819,0.022391828946630055,1,14.7349,14.7202,14.7656,14.5,14.5,14.5,14.11,13.23,15.46,0.24,-0.06,0.27,334.2445466693975,334.63437920779654,334.31,334.14991617433407,122.348298610364,90.0175300058182,950193713.0,9.24,129.4895462170987,190.087683618182,-32.330768604545796,106.1829143080911,950193583.5104538,-60.59813740108331,50.2798,0.0,1.8157,1.9877,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.23489999999999966,0.22020000000000017,0.26559999999999917,-0.3898325383990482,0.09463049506342713,0.5324801436185655,0.046180640205422625,0.008643148670825097,low,up,0.04298845507206099,0.9867095877625356,0.0
2024-06-23,SAP,2.8262,2.8262,2.8262,1.8218,-0.060489625644966516,1,14.9763,15.0155,15.0568,14.52,14.52,14.52,14.61,13.53,15.69,0.72,0.22,0.47,337.2076183296399,334.2445466693975,336.29,336.5259975032608,120.073370067636,89.0886247065454,941119655.0,9.24,131.8204199932014,188.743437181818,-30.984745361090603,104.5809973870907,941119523.17958,-56.9230171886166,49.9845,0.0,1.7819,2.1025,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.4563000000000006,0.49549999999999983,0.5368000000000013,2.963071660242406,0.6816208263791168,0.35958352443041497,0.048610636198404104,0.011129823330517374,high,up,0.04081536332019564,0.9867095877625356,0.0
2024-06-24,SAP,2.8089,2.8089,2.8089,1.7116,0.011684973124561848,1,15.181,15.1379,15.1846,14.54,14.54,14.54,14.67,13.98,15.69,0.77,0.63,0.46,335.95352490456014,337.2076183296399,336.63,336.9459795409945,132.720972481091,100.551630878182,1092041687.0,9.24,151.8368821849802,200.577552972727,-32.169341602909,116.63630167963649,1092041535.163118,-48.74067078774681,49.8621,0.0,1.8218,1.9725,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,0.641,0.597900000000001,0.6446000000000005,-1.254093425079759,-0.9924546364343314,0.6938459854958688,0.04971734594625415,-0.000875522276195563,high,down,0.041690885596391204,0.9867095877625356,0.0
2024-06-25,SAP,2.8042,2.8042,2.8042,1.7316,-0.08367983367983367,1,15.222,15.1602,15.2073,14.54,14.54,14.54,14.67,13.8,15.69,0.76,0.45,0.46,335.0426668957009,335.95352490456014,335.71,336.5292576292437,132.326091692364,100.750951706909,1084961624.0,9.24,151.42846003273712,200.929934272727,-31.575139985454996,116.5385216996365,1084961472.5715399,-49.501474239989875,49.8398,0.0,1.7116,1.9069,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.6820000000000004,0.6202000000000005,0.6673000000000009,-0.9108580088592362,-1.486590733542812,0.6441609252056861,0.03604745335008141,-0.00951921960921176,low,down,0.032171665987179444,0.9867095877625356,0.0
2024-06-26,SAP,2.7804,2.7804,2.7804,1.5867,0.09415768576290406,1,15.2142,15.1786,15.2266,14.54,14.54,14.54,14.67,13.87,15.69,0.76,0.51,0.46,331.939618206096,335.0426668957009,331.02,334.5590225290206,131.624703913455,100.797710535273,1051093380.0,9.24,149.2351506773202,200.978132309091,-30.826993378181996,116.21120722436399,1051093230.7648493,-51.74298163177079,49.8214,0.0,1.7316,1.7999,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.6742000000000008,0.6386000000000003,0.6866000000000003,-3.1030486896049183,-2.619404322924595,0.3389353494225509,0.04564159876031784,-0.007200668298958445,low,down,0.039372334286137886,0.9867095877625356,0.0
2024-06-27,SAP,2.7323,2.7323,2.7323,1.7361,0.006566442025228936,1,15.1121,15.0774,15.1351,14.55,14.55,14.55,14.67,13.25,15.69,0.76,-0.12,0.46,329.60296732630223,331.939618206096,329.39,329.08943376270247,130.976031654455,100.74814198,1042075990.0,9.24,148.0377413191746,200.779142845455,-30.227889674455,115.86208681722749,1042075841.9622587,-52.74140152628041,49.9226,0.0,1.5867,1.9066,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.5620999999999992,0.5274000000000001,0.5850999999999988,-2.3366508797937513,0.5135335635997649,0.6539990447893556,0.07091214123969455,0.022554619159520284,high,up,0.05448078943177923,0.9867095877625356,0.0
2024-06-28,SAP,2.7351,2.7351,2.7351,1.7475,-0.00612303290414884,1,14.8145,14.7336,14.7849,14.56,14.56,14.56,13.8,12.93,15.69,-0.11,-0.45,0.45,330.0394433273003,329.60296732630223,329.74,329.66930609963424,126.884130370182,97.1582592290909,1141134500.0,9.24,166.62286378784924,197.229678981818,-29.725871141091105,112.02119479963645,1141134333.3771362,-30.60681519396877,50.266400000000004,0.0,1.7361,1.8157,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.25450000000000017,0.17359999999999864,0.22489999999999988,0.43647600099808415,0.3701372276660777,0.5180775055005123,0.06982995748258398,-0.0031650773842802236,high,down,0.051315712047499004,0.9867095877625356,0.0
2024-06-29,SAP,2.7896,2.7896,2.7896,1.7368,-0.07237448180561945,1,14.6481,14.6498,14.7772,14.58,14.58,14.58,13.6,12.82,15.69,-0.46,-0.67,0.44,327.8035895078253,330.0394433273003,327.69,328.76743939914354,118.127174027727,90.3666550121818,1122524595.0,9.24,161.95983920214246,189.585932127273,-27.7605190155452,104.2469145199544,1122524433.040161,-27.626092925130536,50.3502,0.0,1.7475,1.7819,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.06809999999999938,0.06980000000000075,0.19720000000000049,-2.2358538194750395,-0.9638498913182616,0.5732435005204355,0.06321179533232542,0.010873318548163535,high,up,0.04044239349933547,0.9867095877625356,0.0
2024-06-30,SAP,2.8063,2.8063,2.8063,1.6111,-0.13636645769970823,1,14.4427,14.2815,14.3463,14.6,14.6,14.6,12.97,12.96,15.36,-1.0,-0.48,0.09,328.67777850882385,327.8035895078253,328.56,328.3026476627272,116.220625585636,89.1897654529091,1025451595.0,9.24,154.82846404068366,188.144377190909,-27.0308601327269,102.70519551927255,1025451440.171536,-33.315913150225356,50.7185,0.0,1.7368,1.8218,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.15729999999999933,-0.3185000000000002,-0.25370000000000026,0.8741890009985696,0.3751308460966243,0.5612444075450486,0.07146915418189123,-0.01681189098603626,high,down,0.05258029523554699,0.9867095877625356,0.0
2024-07-01,SAP,2.7427,2.7427,2.7427,1.3914,0.03183843610751769,1,14.201,14.1395,14.1997,14.64,14.64,14.64,12.79,12.86,15.2,-1.21,-0.64,-0.1,327.9531668828371,328.67777850882385,327.32,330.8702508116284,129.04213658,101.203983407273,961736194.0,9.24,149.11948892919446,200.188768172727,-27.838153172727004,115.1230599936365,961736044.880511,-51.06927924353255,50.8605,0.0,1.6111,1.7116,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.43900000000000006,-0.5005000000000006,-0.4403000000000006,-0.7246116259867676,-2.917083928791328,0.3744974982805587,0.08685415225710733,-0.010537324803974912,high,down,0.0631176200395219,0.9867095877625356,0.0
2024-07-02,SAP,2.6997,2.6997,2.6997,1.4357,0.03329386362053355,1,14.138,14.0777,14.1477,14.67,14.67,14.67,13.07,12.65,14.86,-0.96,-0.89,-0.45,328.33667944310884,327.9531668828371,328.16,327.6306524065467,128.220475987364,100.984008157273,1014508723.0,9.24,153.09526309570927,199.517448754545,-27.236467830091016,114.6022420723185,1014508569.9047369,-46.42218565883573,50.9223,0.0,1.3914,1.7316,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.532,-0.5922999999999998,-0.5222999999999995,0.38351256027175396,0.7060270365621477,0.5103795610064976,0.0683750863220551,-0.012463849931077273,high,down,0.05065377010844463,0.9867095877625356,0.0
2024-07-03,SAP,2.59,2.59,2.59,1.4835,0.005797101449275255,1,13.9523,13.9552,14.0255,14.7,14.7,14.7,12.97,12.15,14.82,-1.09,-1.44,-0.51,325.48117094420144,328.33667944310884,325.41,326.3396839153901,128.140047288182,101.347642520364,1072739949.0,9.24,154.86975079184413,199.582943218182,-26.792404767817985,114.743844904273,1072739794.1302493,-44.71319242633788,51.0448,0.0,1.4357,1.5867,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.7477,-0.7447999999999997,-0.6745000000000001,-2.8555084989073976,-0.8585129711886452,0.7321628025171752,0.07333079254634989,0.005345484319060921,high,up,0.05599925442750555,0.9867095877625356,0.0
2024-07-04,SAP,2.6633,2.6633,2.6633,1.4921,0.007104081495878267,1,13.9387,13.9791,14.0715,14.73,14.73,14.73,13.0,11.57,14.94,-1.1,-2.06,-0.42,327.12467985952907,325.48117094420144,327.25,327.8942646497904,127.431911730545,101.388993556364,962969400.0,9.24,147.03056988508254,199.173905009091,-26.042918174180997,114.4104526434545,962969252.9694301,-52.143335124008445,51.0209,0.0,1.4835,1.7361,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,1,-0.7912999999999997,-0.7508999999999997,-0.6585000000000001,1.6435089153276294,-0.7695847902613195,0.28978522272739693,0.074483632659633,0.002384026870684817,high,up,0.05593406813653083,0.9867095877625356,0.0
2024-07-05,SAP,2.623,2.623,2.623,1.5027,0.037732082251946464,1,14.1187,14.1489,14.2119,14.76,14.76,14.76,13.37,12.12,14.97,-0.76,-1.55,-0.41,327.5406639290675,327.12467985952907,327.34,327.8597160252548,122.761726155636,97.2408715189091,1006400928.0,9.24,152.46461650440813,194.603551918182,-25.520854636726895,110.00129883727254,1006400775.5353835,-42.13893541377388,50.8511,0.0,1.4921,1.7475,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-0.6412999999999993,-0.6111000000000004,-0.5480999999999998,0.4159840695384105,-0.31905209618730623,0.8218257152120052,0.07092514596062918,0.015895712660299544,high,up,0.0428799880745826,0.9867095877625356,0.0
2024-07-06,SAP,2.5941,2.5941,2.5941,1.5594,0.0027574708221111965,1,13.8197,13.8319,13.9041,14.78,14.78,14.78,12.86,12.75,14.41,-1.29,-0.94,-0.98,328.1092215904525,327.5406639290675,327.84,328.5424434022983,114.121737137727,90.3703275927273,1081594886.0,9.24,155.0871022252566,187.007203790909,-23.75140954499969,102.24603236522715,1081594730.9128978,-31.920101565652402,51.1681,0.0,1.5027,1.7368,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.9603000000000002,-0.9481000000000002,-0.8758999999999997,0.5685576613850003,-0.43322181184583997,0.37446125784699397,0.015407940763192619,0.03481970799033094,low,up,0.023153112985030245,0.9867095877625356,0.0
2024-07-07,SAP,2.606,2.606,2.606,1.5637,-0.00837756602928963,1,13.8402,13.8823,13.9323,14.8,14.8,14.8,12.93,12.97,14.47,-1.26,-0.75,-0.94,329.31372289168905,328.1092215904525,328.85,329.51483082464074,112.557043759364,89.6339113129091,1044024231.0,9.24,156.62752132268304,185.891934181818,-22.9231324464549,101.09547753613656,1044024074.3724787,-29.26441285913495,51.1177,0.0,1.5594,1.6111,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.9598000000000013,-0.9177,-0.867700000000001,1.2045013012365757,-0.20110793295168605,0.38936755533993084,0.016740858903875225,-0.005816193057081299,low,down,0.017336919927948946,0.9867095877625356,0.0
2024-07-08,SAP,2.6267,2.6267,2.6267,1.5506,-0.02592544821359477,1,14.1123,14.1297,14.1714,14.82,14.82,14.82,13.57,13.29,14.59,-0.64,-0.44,-0.83,329.4374646445796,329.31372289168905,328.42,331.4226493317168,125.572363618727,101.777208793818,1177777873.0,9.24,167.6237372083485,198.210934554545,-23.79515482490899,113.6747862062725,1177777705.376263,-30.58719734619649,50.8703,0.0,1.5637,1.3914,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.7077000000000009,-0.6903000000000006,-0.6486000000000001,0.12374175289056666,-1.9851846871371777,0.34873588750377427,0.017177998672593568,-0.008334285929964635,low,down,0.012353660409700162,0.9867095877625356,0.0
2024-07-09,SAP,2.4873,2.4873,2.4873,1.5104,-0.07269597457627108,1,14.3608,14.3115,14.3746,14.83,14.83,14.83,13.87,12.87,14.88,-0.35,-0.87,-0.55,328.87123723902323,329.4374646445796,327.94,329.3553262019765,124.781633136364,101.438216792273,1096742343.0,9.24,161.0748574022269,197.721364527273,-23.343416344090997,113.1099249643185,1096742181.9251425,-36.6465071250461,50.6885,0.0,1.5506,1.4357,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.4692000000000007,-0.5184999999999995,-0.4554000000000009,-0.5662274055563898,-0.4840889629532512,0.5750746778129974,0.02339212479777034,-0.006344509932574006,low,down,0.016379329762564065,0.9867095877625356,0.0
2024-07-10,SAP,2.4446,2.4446,2.4446,1.4006,0.014422390404112528,1,14.4635,14.4754,14.5282,14.84,14.84,14.84,13.83,13.34,15.13,-0.41,-0.4,-0.31,329.10152176306565,328.87123723902323,329.03,330.31682782733844,124.513808965273,101.618283998727,1083845198.0,9.24,158.07398253457606,197.7522205,-22.895524966546006,113.06604648199999,1083845039.9260175,-39.67823796542393,50.5246,0.0,1.5104,1.4835,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.37650000000000006,-0.36459999999999937,-0.31179999999999986,0.23028452404241762,-1.215306064272795,0.5970252074257647,0.040538962323365305,-0.01596001121442987,low,down,0.02949770837864263,0.9867095877625356,0.0
2024-07-11,SAP,2.4555,2.4555,2.4555,1.4208,0.06348536036036023,1,14.4343,14.4045,14.4554,14.86,14.86,14.86,13.4,13.39,15.46,-0.86,-0.37,0.01,329.44824138517686,329.10152176306565,328.34,329.34528862990965,124.476115379909,102.027523339636,1229304422.0,9.24,171.42207899524453,197.8619313,-22.448592040273,113.2518193597725,1229304250.577921,-26.439852304755476,50.5955,0.0,1.4006,1.4921,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-0.4256999999999991,-0.4554999999999989,-0.4046000000000003,0.346719622111209,0.1029527552672107,0.5112448783703409,0.0340188589286777,-0.004661938369566786,low,down,0.02483577000907584,0.9867095877625356,0.0
2024-07-12,SAP,2.4577,2.4577,2.4577,1.511,0.05929847782925224,1,14.2256,14.2449,14.2966,14.87,14.87,14.87,13.25,13.66,15.06,-1.02,-0.1,-0.41,327.5207585314432,329.44824138517686,327.34,328.9773793106158,120.469932529091,98.4002981818182,1198189651.0,9.24,170.54205257042963,193.958392136364,-22.069634347272796,109.4351153554546,1198189480.4579475,-23.41633956593438,50.7551,0.0,1.4208,1.5027,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-0.6443999999999992,-0.6250999999999998,-0.5733999999999995,-1.9274828537336361,-1.4566207791725674,0.6762016145008002,0.0502398086580436,0.012145577907649805,high,up,0.03698134791672565,0.9867095877625356,0.0
2024-07-13,SAP,2.4791,2.4791,2.4791,1.6006,0.018243158815444138,1,14.2014,14.2002,14.2529,14.87,14.87,14.87,13.4,13.5,14.94,-0.87,-0.27,-0.53,325.5359314637305,327.5207585314432,325.23,324.8457184457037,111.556101983727,90.9536617227273,1091297867.0,9.24,160.9763024148624,186.157312163636,-20.6024402609997,101.25488185322715,1091297706.0236976,-25.18100974877359,50.7998,0.0,1.511,1.5594,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.6685999999999996,-0.6697999999999986,-0.6170999999999989,-1.9848270677127289,0.6902130180267818,0.4905907310693582,0.057908941310485636,0.013535208771708374,high,up,0.04716553027671817,0.9867095877625356,0.0
2024-07-14,SAP,2.4401,2.4401,2.4401,1.6298,-0.09559455147870899,1,14.3687,14.4015,14.4384,14.89,14.89,14.89,13.41,13.9,15.27,-0.88,0.12,-0.22,325.4870912797446,325.5359314637305,325.89,326.2009066342881,110.128121578182,90.3197230695455,1250248091.0,9.24,174.90913336450768,185.017526881818,-19.8083985086365,100.22392232386375,1250247916.0908666,-10.108393517310304,50.5985,0.0,1.6006,1.5637,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.5213000000000001,-0.48850000000000016,-0.4516000000000009,-0.048840183985873864,-0.7138153545434989,0.5454148565983565,0.05477818428439534,0.00883372140580778,high,up,0.04562907239708804,0.9867095877625356,0.0
2024-07-15,SAP,2.4714,2.4714,2.4714,1.474,0.1484396200814111,1,14.5338,14.5532,14.5811,14.9,14.9,14.9,13.98,14.28,15.14,-0.32,0.49,-0.36,325.62550296008214,325.4870912797446,324.55,325.9947334785858,123.412051807727,102.760029962727,1188733443.0,9.24,171.6272574701724,197.694285472727,-20.652021844999993,113.08604088522699,1188733271.3727424,-26.067028002554594,50.446799999999996,0.0,1.6298,1.5506,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.36620000000000097,-0.3468,-0.31890000000000107,0.13841168033752638,-0.36923051850362754,0.5720763361934964,0.06424429281470913,-0.0045797153804875805,high,down,0.05020878777757563,0.9867095877625356,0.0
2024-07-16,SAP,2.5942,2.5942,2.5942,1.6928,0.02292060491493375,1,14.5863,14.599,14.6387,14.91,14.91,14.91,13.76,13.93,15.33,-0.55,0.13,-0.18,324.585521670136,325.62550296008214,323.68,324.6209932347448,122.873522535364,102.822687968727,1195036399.0,9.24,174.87455609715184,197.456046772727,-20.050834566637008,112.8481052520455,1195036224.125444,-22.581490675575168,50.400999999999996,0.0,1.474,1.5104,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.32370000000000054,-0.31099999999999994,-0.2713000000000001,-1.0399812899461267,-0.03547156460876977,0.6989538556634992,0.0887903103021974,0.026803445935459712,high,up,0.07701223371303534,0.9867095877625356,0.0
2024-07-17,SAP,2.514,2.514,2.514,1.7316,-0.034938784938784884,1,15.0031,14.9973,15.038,14.92,14.92,14.92,14.5,14.08,15.63,0.18,0.26,0.11,325.44477509542537,324.585521670136,324.16,327.0681534616755,122.567983446909,102.817273243091,1186314119.0,9.24,167.38884866819026,197.300330790909,-19.750710203818002,112.692628345,1186313951.6111512,-29.911482122718724,50.002700000000004,0.0,1.6928,1.4006,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.08309999999999995,0.07729999999999926,0.11800000000000033,0.8592534252893529,-1.6233783662501082,0.49083112674244644,0.08781584318701496,-0.008112951089085295,high,down,0.06889928262395004,0.9867095877625356,0.0
2024-07-18,SAP,2.5316,2.5316,2.5316,1.6711,0.038238286158817525,1,15.2009,15.1551,15.2024,14.93,14.93,14.93,14.67,13.79,15.69,0.34,-0.04,0.16,326.54701896908887,325.44477509542537,325.2,327.0042401476232,122.677478690727,103.374626571455,1204861262.0,9.24,175.41197736545,197.557571390909,-19.302852119272004,113.026052631091,1204861086.5880227,-22.14559402545899,49.8449,0.0,1.7316,1.4208,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.27090000000000103,0.2250999999999994,0.2724000000000011,1.1022438736634967,-0.45722117853432565,0.8380508310685681,0.0902131789827947,-0.018847452553607424,high,down,0.06402734404585657,0.9867095877625356,0.5
2024-07-19,SAP,2.4875,2.4875,2.4875,1.735,0.11389048991354467,1,15.2369,15.2001,15.2428,14.94,14.94,14.94,14.67,14.09,15.69,0.34,0.25,0.16,327.11335394251864,326.54701896908887,326.19,327.72189796365546,118.414413199273,99.5029635174545,1156635677.0,9.24,165.56005756918336,193.403335818182,-18.911449681818496,108.95868835836376,1156635511.4399424,-27.843278248998644,49.7999,0.0,1.6711,1.511,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.29690000000000083,0.26010000000000133,0.3028000000000013,0.5663349734297753,-0.6085440211368223,0.404093337669982,0.091009090290611,0.003999025468674679,high,up,0.06802636951453125,1.0428980069388691,0.5
2024-07-20,SAP,2.4675,2.4675,2.4675,1.9326,0.012211528510814418,1,15.2029,15.1583,15.205,14.95,14.95,14.95,14.67,13.86,15.69,0.33,0.01,0.15,326.46166086479,327.11335394251864,324.81,327.9298166783291,110.353038829091,92.6122405930909,1114564397.0,9.24,159.10724102328837,186.093137609091,-17.740798236000103,101.48263971109095,1114564237.892759,-26.985896585802635,49.8417,0.0,1.735,1.6006,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.25290000000000035,0.20830000000000126,0.2550000000000008,-0.6516930777286234,-1.468155813539056,0.5912906614100526,0.07341893217686545,0.04189700827845073,high,up,0.07168555720149838,1.049265696311672,0.5
2024-07-21,SAP,2.4867,2.4867,2.4867,1.9562,-0.008434720376239602,1,15.1189,15.1093,15.1633,14.95,14.95,14.95,14.67,13.56,15.69,0.31,-0.3,0.15,325.88183430111405,326.46166086479,325.25,326.9372150902976,108.508985147,91.248893958,1103169258.0,9.24,160.0424207841202,184.669418463636,-17.260091189000008,99.8789395525,1103169097.9575791,-24.626997679515796,49.8907,0.0,1.9326,1.6298,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.16890000000000072,0.1593,0.21330000000000027,-0.5798265636759652,-1.0553807891835731,0.5437893584116206,0.05405552364535253,-0.027245618314119334,high,down,0.04443993888737905,1.0448405649372874,0.0
