Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
30/09/2024 17:11:45,13/12/2024,"Demand - Warm, (excluding interconnector and storage)",197.947757931818,30/09/2024 16:11:46,
30/09/2024 17:11:45,14/12/2024,"Demand - Warm, (excluding interconnector and storage)",181.258886241545,30/09/2024 16:11:46,
30/09/2024 17:11:45,15/12/2024,"Demand - Warm, (excluding interconnector and storage)",179.889103216,30/09/2024 16:11:46,
30/09/2024 17:11:45,16/12/2024,"Demand - Warm, (excluding interconnector and storage)",205.145021802545,30/09/2024 16:11:46,
30/09/2024 17:11:45,17/12/2024,"Demand - Warm, (excluding interconnector and storage)",206.428566084545,30/09/2024 16:11:46,
30/09/2024 17:11:45,18/12/2024,"Demand - Warm, (excluding interconnector and storage)",207.257681818545,30/09/2024 16:11:46,
30/09/2024 17:11:45,19/12/2024,"Demand - Warm, (excluding interconnector and storage)",208.441982969818,30/09/2024 16:11:46,
30/09/2024 17:11:45,20/12/2024,"Demand - Warm, (excluding interconnector and storage)",187.034402288182,30/09/2024 16:11:46,
30/09/2024 17:11:45,21/12/2024,"Demand - Warm, (excluding interconnector and storage)",174.833546039545,30/09/2024 16:11:46,
30/09/2024 17:11:45,22/12/2024,"Demand - Warm, (excluding interconnector and storage)",175.701819954091,30/09/2024 16:11:46,
30/09/2024 17:11:45,23/12/2024,"Demand - Warm, (excluding interconnector and storage)",189.102497912727,30/09/2024 16:11:46,
30/09/2024 17:11:45,24/12/2024,"Demand - Warm, (excluding interconnector and storage)",182.732147605091,30/09/2024 16:11:46,
30/09/2024 17:11:45,25/12/2024,"Demand - Warm, (excluding interconnector and storage)",180.966199604545,30/09/2024 16:11:46,
30/09/2024 17:11:45,26/12/2024,"Demand - Warm, (excluding interconnector and storage)",178.281525427364,30/09/2024 16:11:46,
30/09/2024 17:11:45,27/12/2024,"Demand - Warm, (excluding interconnector and storage)",185.079442008182,30/09/2024 16:11:46,
30/09/2024 17:11:45,28/12/2024,"Demand - Warm, (excluding interconnector and storage)",180.800403115273,30/09/2024 16:11:46,
30/09/2024 17:11:45,29/12/2024,"Demand - Warm, (excluding interconnector and storage)",181.184016807727,30/09/2024 16:11:46,
30/09/2024 17:11:45,30/12/2024,"Demand - Warm, (excluding interconnector and storage)",188.785086998909,30/09/2024 16:11:46,
30/09/2024 17:11:45,31/12/2024,"Demand - Warm, (excluding interconnector and storage)",190.127759001,30/09/2024 16:11:46,
30/09/2024 17:11:45,01/01/2025,"Demand - Warm, (excluding interconnector and storage)",185.279976063727,30/09/2024 16:11:46,
30/09/2024 17:11:45,02/01/2025,"Demand - Warm, (excluding interconnector and storage)",207.697564580727,30/09/2024 16:11:46,
30/09/2024 17:11:45,03/01/2025,"Demand - Warm, (excluding interconnector and storage)",220.021735062364,30/09/2024 16:11:46,
30/09/2024 17:11:45,04/01/2025,"Demand - Warm, (excluding interconnector and storage)",201.613735584727,30/09/2024 16:11:46,
30/09/2024 17:11:45,05/01/2025,"Demand - Warm, (excluding interconnector and storage)",199.695271154545,30/09/2024 16:11:46,
30/09/2024 17:11:45,06/01/2025,"Demand - Warm, (excluding interconnector and storage)",226.905766254545,30/09/2024 16:11:46,
30/09/2024 17:11:45,07/01/2025,"Demand - Warm, (excluding interconnector and storage)",227.625201024636,30/09/2024 16:11:46,
30/09/2024 17:11:45,08/01/2025,"Demand - Warm, (excluding interconnector and storage)",228.491450544636,30/09/2024 16:11:46,
30/09/2024 17:11:45,09/01/2025,"Demand - Warm, (excluding interconnector and storage)",229.199111586,30/09/2024 16:11:46,
30/09/2024 17:11:45,10/01/2025,"Demand - Warm, (excluding interconnector and storage)",225.761914628182,30/09/2024 16:11:46,
30/09/2024 17:11:45,11/01/2025,"Demand - Warm, (excluding interconnector and storage)",206.33815182,30/09/2024 16:11:46,
30/09/2024 17:11:45,12/01/2025,"Demand - Warm, (excluding interconnector and storage)",204.327120822182,30/09/2024 16:11:46,
30/09/2024 17:11:45,13/01/2025,"Demand - Warm, (excluding interconnector and storage)",232.219036074546,30/09/2024 16:11:46,
30/09/2024 17:11:45,14/01/2025,"Demand - Warm, (excluding interconnector and storage)",232.834378656,30/09/2024 16:11:46,
30/09/2024 17:11:45,15/01/2025,"Demand - Warm, (excluding interconnector and storage)",233.648498157455,30/09/2024 16:11:46,
30/09/2024 17:11:45,16/01/2025,"Demand - Warm, (excluding interconnector and storage)",234.480203213455,30/09/2024 16:11:46,
30/09/2024 17:11:45,17/01/2025,"Demand - Warm, (excluding interconnector and storage)",231.024965095091,30/09/2024 16:11:46,
30/09/2024 17:11:45,18/01/2025,"Demand - Warm, (excluding interconnector and storage)",211.022969186364,30/09/2024 16:11:46,
30/09/2024 17:11:45,19/01/2025,"Demand - Warm, (excluding interconnector and storage)",208.403763009091,30/09/2024 16:11:46,
30/09/2024 17:11:45,20/01/2025,"Demand - Warm, (excluding interconnector and storage)",236.702888452,30/09/2024 16:11:46,
30/09/2024 17:11:45,21/01/2025,"Demand - Warm, (excluding interconnector and storage)",237.101222926545,30/09/2024 16:11:46,
30/09/2024 17:11:45,22/01/2025,"Demand - Warm, (excluding interconnector and storage)",237.063491692273,30/09/2024 16:11:46,
30/09/2024 17:11:45,23/01/2025,"Demand - Warm, (excluding interconnector and storage)",236.890562322818,30/09/2024 16:11:46,
30/09/2024 17:11:45,24/01/2025,"Demand - Warm, (excluding interconnector and storage)",231.951399404364,30/09/2024 16:11:46,
30/09/2024 17:11:45,25/01/2025,"Demand - Warm, (excluding interconnector and storage)",210.726360656364,30/09/2024 16:11:46,
30/09/2024 17:11:45,26/01/2025,"Demand - Warm, (excluding interconnector and storage)",207.502304227636,30/09/2024 16:11:46,
30/09/2024 17:11:45,27/01/2025,"Demand - Warm, (excluding interconnector and storage)",234.625533992727,30/09/2024 16:11:46,
30/09/2024 17:11:45,28/01/2025,"Demand - Warm, (excluding interconnector and storage)",234.040204903182,30/09/2024 16:11:46,
30/09/2024 17:11:45,29/01/2025,"Demand - Warm, (excluding interconnector and storage)",233.288506736818,30/09/2024 16:11:46,
30/09/2024 17:11:45,30/01/2025,"Demand - Warm, (excluding interconnector and storage)",232.992386092545,30/09/2024 16:11:46,
30/09/2024 17:11:45,31/01/2025,"Demand - Warm, (excluding interconnector and storage)",227.754625956,30/09/2024 16:11:46,
30/09/2024 17:11:45,01/02/2025,"Demand - Warm, (excluding interconnector and storage)",206.612322896091,30/09/2024 16:11:46,
30/09/2024 17:11:45,02/02/2025,"Demand - Warm, (excluding interconnector and storage)",204.016212215091,30/09/2024 16:11:46,
30/09/2024 17:11:45,03/02/2025,"Demand - Warm, (excluding interconnector and storage)",232.784361516,30/09/2024 16:11:46,
30/09/2024 17:11:45,04/02/2025,"Demand - Warm, (excluding interconnector and storage)",233.168685882273,30/09/2024 16:11:46,
30/09/2024 17:11:45,05/02/2025,"Demand - Warm, (excluding interconnector and storage)",233.878383795364,30/09/2024 16:11:46,
30/09/2024 17:11:45,06/02/2025,"Demand - Warm, (excluding interconnector and storage)",234.468514818727,30/09/2024 16:11:46,
30/09/2024 17:11:45,07/02/2025,"Demand - Warm, (excluding interconnector and storage)",230.435015185273,30/09/2024 16:11:46,
30/09/2024 17:11:45,08/02/2025,"Demand - Warm, (excluding interconnector and storage)",209.745014714364,30/09/2024 16:11:46,
30/09/2024 17:11:45,09/02/2025,"Demand - Warm, (excluding interconnector and storage)",207.072187484909,30/09/2024 16:11:46,
30/09/2024 17:11:45,10/02/2025,"Demand - Warm, (excluding interconnector and storage)",236.842172836364,30/09/2024 16:11:46,
30/09/2024 17:11:45,11/02/2025,"Demand - Warm, (excluding interconnector and storage)",236.823670300364,30/09/2024 16:11:46,
30/09/2024 17:11:45,12/02/2025,"Demand - Warm, (excluding interconnector and storage)",236.944293145455,30/09/2024 16:11:46,
30/09/2024 17:11:45,13/02/2025,"Demand - Warm, (excluding interconnector and storage)",236.390459958091,30/09/2024 16:11:46,
30/09/2024 17:11:45,14/02/2025,"Demand - Warm, (excluding interconnector and storage)",230.541372285,30/09/2024 16:11:46,
30/09/2024 17:11:45,15/02/2025,"Demand - Warm, (excluding interconnector and storage)",208.139182945455,30/09/2024 16:11:46,
30/09/2024 17:11:45,16/02/2025,"Demand - Warm, (excluding interconnector and storage)",204.014952072636,30/09/2024 16:11:46,
30/09/2024 17:11:45,17/02/2025,"Demand - Warm, (excluding interconnector and storage)",231.635925633273,30/09/2024 16:11:46,
30/09/2024 17:11:45,18/02/2025,"Demand - Warm, (excluding interconnector and storage)",230.176594962091,30/09/2024 16:11:46,
30/09/2024 17:11:45,19/02/2025,"Demand - Warm, (excluding interconnector and storage)",228.921357772364,30/09/2024 16:11:46,
30/09/2024 17:11:45,20/02/2025,"Demand - Warm, (excluding interconnector and storage)",227.694077684091,30/09/2024 16:11:46,
30/09/2024 17:11:45,21/02/2025,"Demand - Warm, (excluding interconnector and storage)",221.807681476,30/09/2024 16:11:46,
30/09/2024 17:11:45,22/02/2025,"Demand - Warm, (excluding interconnector and storage)",200.361005135273,30/09/2024 16:11:46,
30/09/2024 17:11:45,23/02/2025,"Demand - Warm, (excluding interconnector and storage)",196.838511954,30/09/2024 16:11:46,
30/09/2024 17:11:45,24/02/2025,"Demand - Warm, (excluding interconnector and storage)",223.810493470182,30/09/2024 16:11:46,
30/09/2024 17:11:45,25/02/2025,"Demand - Warm, (excluding interconnector and storage)",222.924501695818,30/09/2024 16:11:46,
30/09/2024 17:11:45,26/02/2025,"Demand - Warm, (excluding interconnector and storage)",222.224360356182,30/09/2024 16:11:46,
30/09/2024 17:11:45,27/02/2025,"Demand - Warm, (excluding interconnector and storage)",221.561400516545,30/09/2024 16:11:46,
30/09/2024 17:11:45,28/02/2025,"Demand - Warm, (excluding interconnector and storage)",216.212379498727,30/09/2024 16:11:46,
30/09/2024 17:11:45,01/03/2025,"Demand - Warm, (excluding interconnector and storage)",195.160327787182,30/09/2024 16:11:46,
30/09/2024 17:11:45,02/03/2025,"Demand - Warm, (excluding interconnector and storage)",191.768593950364,30/09/2024 16:11:46,
30/09/2024 17:11:45,03/03/2025,"Demand - Warm, (excluding interconnector and storage)",217.484723961818,30/09/2024 16:11:46,
30/09/2024 17:11:45,04/03/2025,"Demand - Warm, (excluding interconnector and storage)",216.334025078182,30/09/2024 16:11:46,
30/09/2024 17:11:45,05/03/2025,"Demand - Warm, (excluding interconnector and storage)",215.157215207273,30/09/2024 16:11:46,
30/09/2024 17:11:45,06/03/2025,"Demand - Warm, (excluding interconnector and storage)",213.723441354545,30/09/2024 16:11:46,
30/09/2024 17:11:45,07/03/2025,"Demand - Warm, (excluding interconnector and storage)",208.276653705818,30/09/2024 16:11:46,
30/09/2024 17:11:45,08/03/2025,"Demand - Warm, (excluding interconnector and storage)",187.542471680727,30/09/2024 16:11:46,
30/09/2024 17:11:45,09/03/2025,"Demand - Warm, (excluding interconnector and storage)",183.201255834727,30/09/2024 16:11:46,
30/09/2024 17:11:45,10/03/2025,"Demand - Warm, (excluding interconnector and storage)",206.871939295455,30/09/2024 16:11:46,
30/09/2024 17:11:45,11/03/2025,"Demand - Warm, (excluding interconnector and storage)",204.621022096364,30/09/2024 16:11:46,
30/09/2024 17:11:45,12/03/2025,"Demand - Warm, (excluding interconnector and storage)",202.834246052727,30/09/2024 16:11:46,
30/09/2024 17:11:45,13/03/2025,"Demand - Warm, (excluding interconnector and storage)",200.344450875636,30/09/2024 16:11:46,
30/09/2024 17:11:45,14/03/2025,"Demand - Warm, (excluding interconnector and storage)",194.376751932364,30/09/2024 16:11:46,
30/09/2024 17:11:45,15/03/2025,"Demand - Warm, (excluding interconnector and storage)",174.532639473909,30/09/2024 16:11:46,
30/09/2024 17:11:45,16/03/2025,"Demand - Warm, (excluding interconnector and storage)",170.205100930909,30/09/2024 16:11:46,
30/09/2024 17:11:45,17/03/2025,"Demand - Warm, (excluding interconnector and storage)",192.860484871182,30/09/2024 16:11:46,
30/09/2024 17:11:45,18/03/2025,"Demand - Warm, (excluding interconnector and storage)",190.923184229091,30/09/2024 16:11:46,
02/10/2023 16:39:46,01/10/2023,"Demand - Warm, (excluding interconnector and storage)",109.722765700727,02/10/2023 15:39:47,
02/10/2023 16:39:46,02/10/2023,"Demand - Warm, (excluding interconnector and storage)",126.519575232818,02/10/2023 15:39:47,
02/10/2023 16:39:46,03/10/2023,"Demand - Warm, (excluding interconnector and storage)",127.309494111,02/10/2023 15:39:47,
02/10/2023 16:39:46,04/10/2023,"Demand - Warm, (excluding interconnector and storage)",127.338101809545,02/10/2023 15:39:47,
02/10/2023 16:39:46,05/10/2023,"Demand - Warm, (excluding interconnector and storage)",127.402438720364,02/10/2023 15:39:47,
02/10/2023 16:39:46,06/10/2023,"Demand - Warm, (excluding interconnector and storage)",122.785294338818,02/10/2023 15:39:47,
02/10/2023 16:39:46,07/10/2023,"Demand - Warm, (excluding interconnector and storage)",112.842987877182,02/10/2023 15:39:47,
02/10/2023 16:39:46,08/10/2023,"Demand - Warm, (excluding interconnector and storage)",111.646027191273,02/10/2023 15:39:47,
02/10/2023 16:39:46,09/10/2023,"Demand - Warm, (excluding interconnector and storage)",128.536904266182,02/10/2023 15:39:47,
02/10/2023 16:39:46,10/10/2023,"Demand - Warm, (excluding interconnector and storage)",129.358876172182,02/10/2023 15:39:47,
02/10/2023 16:39:46,11/10/2023,"Demand - Warm, (excluding interconnector and storage)",130.239596222636,02/10/2023 15:39:47,
02/10/2023 16:39:46,12/10/2023,"Demand - Warm, (excluding interconnector and storage)",129.717701362909,02/10/2023 15:39:47,
02/10/2023 16:39:46,13/10/2023,"Demand - Warm, (excluding interconnector and storage)",125.547060848909,02/10/2023 15:39:47,
