Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
19/10/2023 23:00:00,19/10/2023,"Temperature, Forecast, D",12.0388,20/10/2023 08:30:00,
18/10/2023 23:00:00,18/10/2023,"Temperature, Forecast, D",10.3019,19/10/2023 08:30:00,
17/10/2023 23:00:00,17/10/2023,"Temperature, Forecast, D",9.34541,18/10/2023 08:30:00,
16/10/2023 23:00:00,16/10/2023,"Temperature, Forecast, D",8.54884,17/10/2023 08:30:00,
15/10/2023 23:00:00,15/10/2023,"Temperature, Forecast, D",9.07648,16/10/2023 08:30:00,
14/10/2023 23:00:00,14/10/2023,"Temperature, Forecast, D",10.4435,15/10/2023 08:30:00,
13/10/2023 23:00:00,13/10/2023,"Temperature, Forecast, D",12.2208,14/10/2023 08:30:00,
12/10/2023 23:00:00,12/10/2023,"Temperature, Forecast, D",12.637,13/10/2023 08:30:00,
11/10/2023 23:00:00,11/10/2023,"Temperature, Forecast, D",13.4747,12/10/2023 08:30:00,
10/10/2023 23:00:00,10/10/2023,"Temperature, Forecast, D",14.1855,11/10/2023 08:30:00,
09/10/2023 23:00:00,09/10/2023,"Temperature, Forecast, D",14.235,10/10/2023 08:30:00,
08/10/2023 23:00:00,08/10/2023,"Temperature, Forecast, D",14.1032,09/10/2023 08:30:00,
07/10/2023 23:00:00,07/10/2023,"Temperature, Forecast, D",14.0246,08/10/2023 08:30:00,
06/10/2023 23:00:00,06/10/2023,"Temperature, Forecast, D",13.9604,07/10/2023 08:30:00,
05/10/2023 23:00:00,05/10/2023,"Temperature, Forecast, D",13.4237,06/10/2023 08:30:00,
04/10/2023 23:00:00,04/10/2023,"Temperature, Forecast, D",13.2558,05/10/2023 08:30:00,
03/10/2023 23:00:00,03/10/2023,"Temperature, Forecast, D",13.356,04/10/2023 08:30:00,
02/10/2023 23:00:00,02/10/2023,"Temperature, Forecast, D",13.8498,03/10/2023 08:30:00,
01/10/2023 23:00:00,01/10/2023,"Temperature, Forecast, D",14.1435,02/10/2023 08:30:00,
30/09/2023 23:00:00,30/09/2023,"Temperature, Forecast, D",13.6387,01/10/2023 08:30:00,
29/09/2023 23:00:00,29/09/2023,"Temperature, Forecast, D",13.9468,30/09/2023 08:30:00,
28/09/2023 23:00:00,28/09/2023,"Temperature, Forecast, D",13.9921,29/09/2023 08:30:00,
27/09/2023 23:00:00,27/09/2023,"Temperature, Forecast, D",13.9961,28/09/2023 08:30:00,
26/09/2023 23:00:00,26/09/2023,"Temperature, Forecast, D",14.1696,27/09/2023 08:30:00,
25/09/2023 23:00:00,25/09/2023,"Temperature, Forecast, D",14.226,26/09/2023 08:30:00,
24/09/2023 23:00:00,24/09/2023,"Temperature, Forecast, D",13.9285,25/09/2023 08:30:00,
23/09/2023 23:00:00,23/09/2023,"Temperature, Forecast, D",13.065,24/09/2023 08:30:00,
22/09/2023 23:00:00,22/09/2023,"Temperature, Forecast, D",13.0687,23/09/2023 08:30:00,
21/09/2023 23:00:00,21/09/2023,"Temperature, Forecast, D",13.7113,22/09/2023 08:30:00,
20/09/2023 23:00:00,20/09/2023,"Temperature, Forecast, D",14.0743,21/09/2023 08:30:00,
19/09/2023 23:00:00,19/09/2023,"Temperature, Forecast, D",14.1114,20/09/2023 08:30:00,
18/09/2023 23:00:00,18/09/2023,"Temperature, Forecast, D",14.2036,19/09/2023 08:30:00,
17/09/2023 23:00:00,17/09/2023,"Temperature, Forecast, D",14.5311,18/09/2023 08:30:00,
16/09/2023 23:00:00,16/09/2023,"Temperature, Forecast, D",14.4993,17/09/2023 08:30:00,
15/09/2023 23:00:00,15/09/2023,"Temperature, Forecast, D",14.6038,16/09/2023 08:30:00,
14/09/2023 23:00:00,14/09/2023,"Temperature, Forecast, D",14.5359,15/09/2023 08:30:00,
13/09/2023 23:00:00,13/09/2023,"Temperature, Forecast, D",14.5454,14/09/2023 08:30:00,
12/09/2023 23:00:00,12/09/2023,"Temperature, Forecast, D",14.8591,13/09/2023 08:30:00,
11/09/2023 23:00:00,11/09/2023,"Temperature, Forecast, D",15.1976,12/09/2023 08:30:00,
10/09/2023 23:00:00,10/09/2023,"Temperature, Forecast, D",15.2396,11/09/2023 08:30:00,
09/09/2023 23:00:00,09/09/2023,"Temperature, Forecast, D",15.2396,10/09/2023 08:30:00,
08/09/2023 23:00:00,08/09/2023,"Temperature, Forecast, D",15.2396,09/09/2023 08:30:00,
07/09/2023 23:00:00,07/09/2023,"Temperature, Forecast, D",15.2396,08/09/2023 08:30:00,
06/09/2023 23:00:00,06/09/2023,"Temperature, Forecast, D",15.2396,07/09/2023 08:30:00,
05/09/2023 23:00:00,05/09/2023,"Temperature, Forecast, D",15.2153,06/09/2023 08:30:00,
04/09/2023 23:00:00,04/09/2023,"Temperature, Forecast, D",15.2153,05/09/2023 08:30:00,
03/09/2023 23:00:00,03/09/2023,"Temperature, Forecast, D",15.1643,04/09/2023 08:30:00,
02/09/2023 23:00:00,02/09/2023,"Temperature, Forecast, D",14.9155,03/09/2023 08:30:00,
01/09/2023 23:00:00,01/09/2023,"Temperature, Forecast, D",14.5054,02/09/2023 08:30:00,
31/08/2023 23:00:00,31/08/2023,"Temperature, Forecast, D",14.0752,01/09/2023 08:30:00,
30/08/2023 23:00:00,30/08/2023,"Temperature, Forecast, D",14.2071,31/08/2023 08:30:00,
29/08/2023 23:00:00,29/08/2023,"Temperature, Forecast, D",14.2629,30/08/2023 08:30:00,
28/08/2023 23:00:00,28/08/2023,"Temperature, Forecast, D",14.3245,29/08/2023 08:30:00,
27/08/2023 23:00:00,27/08/2023,"Temperature, Forecast, D",14.241,28/08/2023 08:30:00,
26/08/2023 23:00:00,26/08/2023,"Temperature, Forecast, D",14.4018,27/08/2023 08:30:00,
25/08/2023 23:00:00,25/08/2023,"Temperature, Forecast, D",14.6722,26/08/2023 08:30:00,
24/08/2023 23:00:00,24/08/2023,"Temperature, Forecast, D",15.0343,25/08/2023 08:30:00,
23/08/2023 23:00:00,23/08/2023,"Temperature, Forecast, D",15.1511,24/08/2023 08:30:00,
22/08/2023 23:00:00,22/08/2023,"Temperature, Forecast, D",15.1985,23/08/2023 08:30:00,
21/08/2023 23:00:00,21/08/2023,"Temperature, Forecast, D",15.2108,22/08/2023 08:30:00,
20/08/2023 23:00:00,20/08/2023,"Temperature, Forecast, D",15.217,21/08/2023 08:30:00,
19/08/2023 23:00:00,19/08/2023,"Temperature, Forecast, D",15.2099,20/08/2023 08:30:00,
18/08/2023 23:00:00,18/08/2023,"Temperature, Forecast, D",15.1346,19/08/2023 08:30:00,
17/08/2023 23:00:00,17/08/2023,"Temperature, Forecast, D",15.1966,18/08/2023 08:30:00,
16/08/2023 23:00:00,16/08/2023,"Temperature, Forecast, D",15.1718,17/08/2023 08:30:00,
15/08/2023 23:00:00,15/08/2023,"Temperature, Forecast, D",15.1134,16/08/2023 08:30:00,
14/08/2023 23:00:00,14/08/2023,"Temperature, Forecast, D",14.9896,15/08/2023 08:30:00,
13/08/2023 23:00:00,13/08/2023,"Temperature, Forecast, D",15.1343,14/08/2023 08:30:00,
12/08/2023 23:00:00,12/08/2023,"Temperature, Forecast, D",15.1909,13/08/2023 08:30:00,
11/08/2023 23:00:00,11/08/2023,"Temperature, Forecast, D",15.2324,12/08/2023 08:30:00,
10/08/2023 23:00:00,10/08/2023,"Temperature, Forecast, D",15.2075,11/08/2023 08:30:00,
09/08/2023 23:00:00,09/08/2023,"Temperature, Forecast, D",14.8766,10/08/2023 08:30:00,
08/08/2023 23:00:00,08/08/2023,"Temperature, Forecast, D",14.3123,09/08/2023 08:30:00,
07/08/2023 23:00:00,07/08/2023,"Temperature, Forecast, D",14.391,08/08/2023 08:30:00,
06/08/2023 23:00:00,06/08/2023,"Temperature, Forecast, D",14.217,07/08/2023 08:30:00,
05/08/2023 23:00:00,05/08/2023,"Temperature, Forecast, D",14.0432,06/08/2023 08:30:00,
04/08/2023 23:00:00,04/08/2023,"Temperature, Forecast, D",14.6036,05/08/2023 08:30:00,
03/08/2023 23:00:00,03/08/2023,"Temperature, Forecast, D",14.7984,04/08/2023 08:30:00,
02/08/2023 23:00:00,02/08/2023,"Temperature, Forecast, D",14.6808,03/08/2023 08:30:00,
01/08/2023 23:00:00,01/08/2023,"Temperature, Forecast, D",14.801,02/08/2023 08:30:00,
31/07/2023 23:00:00,31/07/2023,"Temperature, Forecast, D",14.6906,01/08/2023 08:30:00,
30/07/2023 23:00:00,30/07/2023,"Temperature, Forecast, D",14.8319,31/07/2023 08:30:00,
29/07/2023 23:00:00,29/07/2023,"Temperature, Forecast, D",15.0609,30/07/2023 08:30:00,
28/07/2023 23:00:00,28/07/2023,"Temperature, Forecast, D",15.1005,29/07/2023 08:30:00,
27/07/2023 23:00:00,27/07/2023,"Temperature, Forecast, D",14.9282,28/07/2023 08:30:00,
26/07/2023 23:00:00,26/07/2023,"Temperature, Forecast, D",14.5302,27/07/2023 08:30:00,
25/07/2023 23:00:00,25/07/2023,"Temperature, Forecast, D",14.3836,26/07/2023 08:30:00,
24/07/2023 23:00:00,24/07/2023,"Temperature, Forecast, D",14.4295,25/07/2023 08:30:00,
23/07/2023 23:00:00,23/07/2023,"Temperature, Forecast, D",14.7426,24/07/2023 08:30:00,
22/07/2023 23:00:00,22/07/2023,"Temperature, Forecast, D",14.2966,23/07/2023 08:30:00,
21/07/2023 23:00:00,21/07/2023,"Temperature, Forecast, D",14.5973,22/07/2023 08:30:00,
20/07/2023 23:00:00,20/07/2023,"Temperature, Forecast, D",14.7312,21/07/2023 08:30:00,
19/07/2023 23:00:00,19/07/2023,"Temperature, Forecast, D",14.7846,20/07/2023 08:30:00,
18/07/2023 23:00:00,18/07/2023,"Temperature, Forecast, D",14.5583,19/07/2023 08:30:00,
17/07/2023 23:00:00,17/07/2023,"Temperature, Forecast, D",14.6733,18/07/2023 08:30:00,
16/07/2023 23:00:00,16/07/2023,"Temperature, Forecast, D",14.5896,17/07/2023 08:30:00,
15/07/2023 23:00:00,15/07/2023,"Temperature, Forecast, D",14.7172,16/07/2023 08:30:00,
14/07/2023 23:00:00,14/07/2023,"Temperature, Forecast, D",14.4559,15/07/2023 08:30:00,
13/07/2023 23:00:00,13/07/2023,"Temperature, Forecast, D",14.8451,14/07/2023 08:30:00,
12/07/2023 23:00:00,12/07/2023,"Temperature, Forecast, D",14.869,13/07/2023 08:30:00,
11/07/2023 23:00:00,11/07/2023,"Temperature, Forecast, D",14.9636,12/07/2023 08:30:00,
10/07/2023 23:00:00,10/07/2023,"Temperature, Forecast, D",15.0321,11/07/2023 08:30:00,
09/07/2023 23:00:00,09/07/2023,"Temperature, Forecast, D",15.1931,10/07/2023 08:30:00,
08/07/2023 23:00:00,08/07/2023,"Temperature, Forecast, D",15.1939,09/07/2023 08:30:00,
07/07/2023 23:00:00,07/07/2023,"Temperature, Forecast, D",15.1598,08/07/2023 08:30:00,
06/07/2023 23:00:00,06/07/2023,"Temperature, Forecast, D",14.4777,07/07/2023 08:30:00,
05/07/2023 23:00:00,05/07/2023,"Temperature, Forecast, D",14.1387,06/07/2023 08:30:00,
04/07/2023 23:00:00,04/07/2023,"Temperature, Forecast, D",14.0896,05/07/2023 08:30:00,
03/07/2023 23:00:00,03/07/2023,"Temperature, Forecast, D",14.2103,04/07/2023 08:30:00,
02/07/2023 23:00:00,02/07/2023,"Temperature, Forecast, D",14.3925,03/07/2023 08:30:00,
01/07/2023 23:00:00,01/07/2023,"Temperature, Forecast, D",14.5961,02/07/2023 08:30:00,
30/06/2023 23:00:00,30/06/2023,"Temperature, Forecast, D",14.5377,01/07/2023 08:30:00,
29/06/2023 23:00:00,29/06/2023,"Temperature, Forecast, D",14.7618,30/06/2023 08:30:00,
28/06/2023 23:00:00,28/06/2023,"Temperature, Forecast, D",15.0567,29/06/2023 08:30:00,
27/06/2023 23:00:00,27/06/2023,"Temperature, Forecast, D",14.9929,28/06/2023 08:30:00,
26/06/2023 23:00:00,26/06/2023,"Temperature, Forecast, D",15.1792,27/06/2023 08:30:00,
25/06/2023 23:00:00,25/06/2023,"Temperature, Forecast, D",15.2171,26/06/2023 08:30:00,
24/06/2023 23:00:00,24/06/2023,"Temperature, Forecast, D",15.2396,25/06/2023 08:30:00,
23/06/2023 23:00:00,23/06/2023,"Temperature, Forecast, D",15.1717,24/06/2023 08:30:00,
22/06/2023 23:00:00,22/06/2023,"Temperature, Forecast, D",15.2101,23/06/2023 08:30:00,
21/06/2023 23:00:00,21/06/2023,"Temperature, Forecast, D",15.1918,22/06/2023 08:30:00,
20/06/2023 23:00:00,20/06/2023,"Temperature, Forecast, D",15.1071,21/06/2023 08:30:00,
19/06/2023 23:00:00,19/06/2023,"Temperature, Forecast, D",15.2396,20/06/2023 08:30:00,
18/06/2023 23:00:00,18/06/2023,"Temperature, Forecast, D",15.226,19/06/2023 08:30:00,
17/06/2023 23:00:00,17/06/2023,"Temperature, Forecast, D",15.2396,18/06/2023 08:30:00,
16/06/2023 23:00:00,16/06/2023,"Temperature, Forecast, D",15.2396,17/06/2023 08:30:00,
15/06/2023 23:00:00,15/06/2023,"Temperature, Forecast, D",15.2396,16/06/2023 08:30:00,
14/06/2023 23:00:00,14/06/2023,"Temperature, Forecast, D",15.2396,15/06/2023 08:30:00,
13/06/2023 23:00:00,13/06/2023,"Temperature, Forecast, D",15.2396,14/06/2023 08:30:00,
12/06/2023 23:00:00,12/06/2023,"Temperature, Forecast, D",15.2294,13/06/2023 08:30:00,
11/06/2023 23:00:00,11/06/2023,"Temperature, Forecast, D",15.1705,12/06/2023 08:30:00,
10/06/2023 23:00:00,10/06/2023,"Temperature, Forecast, D",15.051,11/06/2023 08:30:00,
09/06/2023 23:00:00,09/06/2023,"Temperature, Forecast, D",14.4358,10/06/2023 08:30:00,
08/06/2023 23:00:00,08/06/2023,"Temperature, Forecast, D",13.8468,09/06/2023 08:30:00,
07/06/2023 23:00:00,07/06/2023,"Temperature, Forecast, D",13.648,08/06/2023 08:30:00,
06/06/2023 23:00:00,06/06/2023,"Temperature, Forecast, D",13.3527,07/06/2023 08:30:00,
05/06/2023 23:00:00,05/06/2023,"Temperature, Forecast, D",13.9209,06/06/2023 08:30:00,
04/06/2023 23:00:00,04/06/2023,"Temperature, Forecast, D",14.1708,05/06/2023 08:30:00,
03/06/2023 23:00:00,03/06/2023,"Temperature, Forecast, D",14.025,04/06/2023 08:30:00,
02/06/2023 23:00:00,02/06/2023,"Temperature, Forecast, D",13.6166,03/06/2023 08:30:00,
01/06/2023 23:00:00,01/06/2023,"Temperature, Forecast, D",13.2738,02/06/2023 08:30:00,
31/05/2023 23:00:00,31/05/2023,"Temperature, Forecast, D",13.33,01/06/2023 08:30:00,
30/05/2023 23:00:00,30/05/2023,"Temperature, Forecast, D",13.6799,31/05/2023 08:30:00,
29/05/2023 23:00:00,29/05/2023,"Temperature, Forecast, D",13.8956,30/05/2023 08:30:00,
28/05/2023 23:00:00,28/05/2023,"Temperature, Forecast, D",14.1419,29/05/2023 08:30:00,
27/05/2023 23:00:00,27/05/2023,"Temperature, Forecast, D",14.1909,28/05/2023 08:30:00,
26/05/2023 23:00:00,26/05/2023,"Temperature, Forecast, D",14.1169,27/05/2023 08:30:00,
25/05/2023 23:00:00,25/05/2023,"Temperature, Forecast, D",14.0841,26/05/2023 08:30:00,
24/05/2023 23:00:00,24/05/2023,"Temperature, Forecast, D",13.9983,25/05/2023 08:30:00,
23/05/2023 23:00:00,23/05/2023,"Temperature, Forecast, D",13.7881,24/05/2023 08:30:00,
22/05/2023 23:00:00,22/05/2023,"Temperature, Forecast, D",13.9132,23/05/2023 08:30:00,
21/05/2023 23:00:00,21/05/2023,"Temperature, Forecast, D",13.87,22/05/2023 08:30:00,
20/05/2023 23:00:00,20/05/2023,"Temperature, Forecast, D",13.7179,21/05/2023 08:30:00,
19/05/2023 23:00:00,19/05/2023,"Temperature, Forecast, D",13.5789,20/05/2023 08:30:00,
18/05/2023 23:00:00,18/05/2023,"Temperature, Forecast, D",13.6435,19/05/2023 08:30:00,
17/05/2023 23:00:00,17/05/2023,"Temperature, Forecast, D",13.1389,18/05/2023 08:30:00,
16/05/2023 23:00:00,16/05/2023,"Temperature, Forecast, D",12.5044,17/05/2023 08:30:00,
15/05/2023 23:00:00,15/05/2023,"Temperature, Forecast, D",12.4572,16/05/2023 08:30:00,
14/05/2023 23:00:00,14/05/2023,"Temperature, Forecast, D",12.845,15/05/2023 08:30:00,
13/05/2023 23:00:00,13/05/2023,"Temperature, Forecast, D",12.3266,14/05/2023 08:30:00,
12/05/2023 23:00:00,12/05/2023,"Temperature, Forecast, D",12.2611,13/05/2023 08:30:00,
11/05/2023 23:00:00,11/05/2023,"Temperature, Forecast, D",13.075,12/05/2023 08:30:00,
10/05/2023 15:00:00,10/05/2023,"Temperature, Forecast, D",12.9764,10/05/2023 23:30:00,
09/05/2023 23:00:00,09/05/2023,"Temperature, Forecast, D",13.3352,10/05/2023 08:30:00,
08/05/2023 23:00:00,08/05/2023,"Temperature, Forecast, D",13.0263,09/05/2023 08:30:00,
07/05/2023 23:00:00,07/05/2023,"Temperature, Forecast, D",13.6389,08/05/2023 08:30:00,
06/05/2023 23:00:00,06/05/2023,"Temperature, Forecast, D",12.8646,07/05/2023 08:30:00,
05/05/2023 23:00:00,05/05/2023,"Temperature, Forecast, D",12.9404,06/05/2023 08:30:00,
04/05/2023 23:00:00,04/05/2023,"Temperature, Forecast, D",11.9293,05/05/2023 08:30:00,
03/05/2023 23:00:00,03/05/2023,"Temperature, Forecast, D",11.7409,04/05/2023 08:30:00,
02/05/2023 23:00:00,02/05/2023,"Temperature, Forecast, D",11.8125,03/05/2023 08:30:00,
01/05/2023 23:00:00,01/05/2023,"Temperature, Forecast, D",12.2761,02/05/2023 08:30:00,
30/04/2023 23:00:00,30/04/2023,"Temperature, Forecast, D",11.7568,01/05/2023 08:30:00,
29/04/2023 23:00:00,29/04/2023,"Temperature, Forecast, D",11.6263,30/04/2023 08:30:00,
28/04/2023 23:00:00,28/04/2023,"Temperature, Forecast, D",10.8436,29/04/2023 08:30:00,
27/04/2023 23:00:00,27/04/2023,"Temperature, Forecast, D",9.25958,28/04/2023 08:30:00,
26/04/2023 23:00:00,26/04/2023,"Temperature, Forecast, D",8.97523,27/04/2023 08:30:00,
25/04/2023 23:00:00,25/04/2023,"Temperature, Forecast, D",8.88132,26/04/2023 08:30:00,
24/04/2023 23:00:00,24/04/2023,"Temperature, Forecast, D",8.99511,25/04/2023 08:30:00,
23/04/2023 23:00:00,23/04/2023,"Temperature, Forecast, D",9.77839,24/04/2023 08:30:00,
22/04/2023 23:00:00,22/04/2023,"Temperature, Forecast, D",9.95974,23/04/2023 08:30:00,
21/04/2023 23:00:00,21/04/2023,"Temperature, Forecast, D",9.58013,22/04/2023 08:30:00,
20/04/2023 23:00:00,20/04/2023,"Temperature, Forecast, D",10.2203,21/04/2023 08:30:00,
19/04/2023 23:00:00,19/04/2023,"Temperature, Forecast, D",10.3574,20/04/2023 08:30:00,
18/04/2023 23:00:00,18/04/2023,"Temperature, Forecast, D",10.2005,19/04/2023 08:30:00,
17/04/2023 23:00:00,17/04/2023,"Temperature, Forecast, D",10.896,18/04/2023 08:30:00,
16/04/2023 23:00:00,16/04/2023,"Temperature, Forecast, D",10.1208,17/04/2023 08:30:00,
15/04/2023 23:00:00,15/04/2023,"Temperature, Forecast, D",9.20436,16/04/2023 08:30:00,
14/04/2023 23:00:00,14/04/2023,"Temperature, Forecast, D",7.90845,15/04/2023 08:30:00,
13/04/2023 23:00:00,13/04/2023,"Temperature, Forecast, D",8.21294,14/04/2023 08:30:00,
12/04/2023 23:00:00,12/04/2023,"Temperature, Forecast, D",7.42839,13/04/2023 08:30:00,
11/04/2023 23:00:00,11/04/2023,"Temperature, Forecast, D",8.65817,12/04/2023 08:30:00,
10/04/2023 23:00:00,10/04/2023,"Temperature, Forecast, D",9.6338,11/04/2023 08:30:00,
09/04/2023 23:00:00,09/04/2023,"Temperature, Forecast, D",9.7304,10/04/2023 08:30:00,
08/04/2023 23:00:00,08/04/2023,"Temperature, Forecast, D",9.54751,09/04/2023 08:30:00,
07/04/2023 23:00:00,07/04/2023,"Temperature, Forecast, D",9.3691,08/04/2023 08:30:00,
06/04/2023 23:00:00,06/04/2023,"Temperature, Forecast, D",8.76243,07/04/2023 08:30:00,
05/04/2023 23:00:00,05/04/2023,"Temperature, Forecast, D",8.21434,06/04/2023 08:30:00,
04/04/2023 23:00:00,04/04/2023,"Temperature, Forecast, D",8.08486,05/04/2023 08:30:00,
03/04/2023 23:00:00,03/04/2023,"Temperature, Forecast, D",7.65997,04/04/2023 08:30:00,
02/04/2023 23:00:00,02/04/2023,"Temperature, Forecast, D",8.18886,03/04/2023 08:30:00,
01/04/2023 23:00:00,01/04/2023,"Temperature, Forecast, D",8.78539,02/04/2023 08:30:00,
31/03/2023 23:00:00,31/03/2023,"Temperature, Forecast, D",9.31089,01/04/2023 08:30:00,
30/03/2023 23:00:00,30/03/2023,"Temperature, Forecast, D",9.95342,31/03/2023 08:30:00,
29/03/2023 23:00:00,29/03/2023,"Temperature, Forecast, D",8.70158,30/03/2023 08:30:00,
28/03/2023 23:00:00,28/03/2023,"Temperature, Forecast, D",6.88027,29/03/2023 08:30:00,
27/03/2023 23:00:00,27/03/2023,"Temperature, Forecast, D",7.29833,28/03/2023 08:30:00,
26/03/2023 23:00:00,26/03/2023,"Temperature, Forecast, D",7.37401,27/03/2023 08:30:00,
25/03/2023 23:00:00,25/03/2023,"Temperature, Forecast, D",8.74905,26/03/2023 08:30:00,
24/03/2023 23:00:00,24/03/2023,"Temperature, Forecast, D",8.69989,24/03/2023 23:30:00,
23/03/2023 23:00:00,23/03/2023,"Temperature, Forecast, D",9.10445,23/03/2023 23:30:00,
22/03/2023 23:00:00,22/03/2023,"Temperature, Forecast, D",9.30602,22/03/2023 23:30:00,
21/03/2023 23:00:00,21/03/2023,"Temperature, Forecast, D",9.08607,21/03/2023 23:30:00,
20/03/2023 23:00:00,20/03/2023,"Temperature, Forecast, D",8.55352,20/03/2023 23:30:00,
19/03/2023 23:00:00,19/03/2023,"Temperature, Forecast, D",8.18345,19/03/2023 23:30:00,
18/03/2023 23:00:00,18/03/2023,"Temperature, Forecast, D",8.81994,18/03/2023 23:30:00,
17/03/2023 23:00:00,17/03/2023,"Temperature, Forecast, D",8.78375,17/03/2023 23:30:00,
16/03/2023 23:00:00,16/03/2023,"Temperature, Forecast, D",7.25103,16/03/2023 23:30:00,
15/03/2023 23:00:00,15/03/2023,"Temperature, Forecast, D",4.96673,15/03/2023 23:30:00,
14/03/2023 23:00:00,14/03/2023,"Temperature, Forecast, D",5.49246,14/03/2023 23:30:00,
13/03/2023 23:00:00,13/03/2023,"Temperature, Forecast, D",7.12898,13/03/2023 23:30:00,
12/03/2023 23:00:00,12/03/2023,"Temperature, Forecast, D",6.15296,12/03/2023 23:30:00,
11/03/2023 23:00:00,11/03/2023,"Temperature, Forecast, D",3.24267,11/03/2023 23:30:00,
10/03/2023 23:00:00,10/03/2023,"Temperature, Forecast, D",2.69401,10/03/2023 23:30:00,
09/03/2023 23:00:00,09/03/2023,"Temperature, Forecast, D",2.56981,09/03/2023 23:30:00,
08/03/2023 23:00:00,08/03/2023,"Temperature, Forecast, D",1.98583,08/03/2023 23:30:00,
07/03/2023 23:00:00,07/03/2023,"Temperature, Forecast, D",3.55404,07/03/2023 23:30:00,
06/03/2023 23:00:00,06/03/2023,"Temperature, Forecast, D",4.29633,06/03/2023 23:30:00,
05/03/2023 23:00:00,05/03/2023,"Temperature, Forecast, D",4.05737,05/03/2023 23:30:00,
04/03/2023 23:00:00,04/03/2023,"Temperature, Forecast, D",4.5177,04/03/2023 23:30:00,
03/03/2023 23:00:00,03/03/2023,"Temperature, Forecast, D",4.45179,03/03/2023 23:30:00,
02/03/2023 23:00:00,02/03/2023,"Temperature, Forecast, D",4.73989,02/03/2023 23:30:00,
01/03/2023 23:00:00,01/03/2023,"Temperature, Forecast, D",4.69732,01/03/2023 23:30:00,
28/02/2023 23:00:00,28/02/2023,"Temperature, Forecast, D",4.28974,28/02/2023 23:30:00,
27/02/2023 23:00:00,27/02/2023,"Temperature, Forecast, D",4.09495,27/02/2023 23:30:00,
26/02/2023 23:00:00,26/02/2023,"Temperature, Forecast, D",4.08214,26/02/2023 23:30:00,
25/02/2023 23:00:00,25/02/2023,"Temperature, Forecast, D",4.26135,25/02/2023 23:30:00,
24/02/2023 23:00:00,24/02/2023,"Temperature, Forecast, D",5.24221,24/02/2023 23:30:00,
23/02/2023 23:00:00,23/02/2023,"Temperature, Forecast, D",5.25812,23/02/2023 23:30:00,
22/02/2023 23:00:00,22/02/2023,"Temperature, Forecast, D",6.14205,22/02/2023 23:30:00,
21/02/2023 23:00:00,21/02/2023,"Temperature, Forecast, D",7.19247,21/02/2023 23:30:00,
20/02/2023 23:00:00,20/02/2023,"Temperature, Forecast, D",7.8868,20/02/2023 23:30:00,
19/02/2023 23:00:00,19/02/2023,"Temperature, Forecast, D",7.58342,19/02/2023 23:30:00,
18/02/2023 23:00:00,18/02/2023,"Temperature, Forecast, D",7.93594,18/02/2023 23:30:00,
17/02/2023 23:00:00,17/02/2023,"Temperature, Forecast, D",7.85807,17/02/2023 23:30:00,
16/02/2023 23:00:00,16/02/2023,"Temperature, Forecast, D",6.7823,16/02/2023 23:30:00,
15/02/2023 23:00:00,15/02/2023,"Temperature, Forecast, D",5.81074,15/02/2023 23:30:00,
14/02/2023 23:00:00,14/02/2023,"Temperature, Forecast, D",5.14671,14/02/2023 23:30:00,
13/02/2023 23:00:00,13/02/2023,"Temperature, Forecast, D",5.6153,13/02/2023 23:30:00,
12/02/2023 23:00:00,12/02/2023,"Temperature, Forecast, D",5.69642,12/02/2023 23:30:00,
11/02/2023 23:00:00,11/02/2023,"Temperature, Forecast, D",5.87584,11/02/2023 23:30:00,
10/02/2023 23:00:00,10/02/2023,"Temperature, Forecast, D",4.39637,10/02/2023 23:30:00,
09/02/2023 23:00:00,09/02/2023,"Temperature, Forecast, D",3.93894,09/02/2023 23:30:00,
08/02/2023 23:00:00,08/02/2023,"Temperature, Forecast, D",3.27626,08/02/2023 23:30:00,
07/02/2023 23:00:00,07/02/2023,"Temperature, Forecast, D",3.93212,07/02/2023 23:30:00,
06/02/2023 23:00:00,06/02/2023,"Temperature, Forecast, D",4.50857,06/02/2023 23:30:00,
05/02/2023 23:00:00,05/02/2023,"Temperature, Forecast, D",5.10009,06/02/2023 08:30:00,
04/02/2023 23:00:00,04/02/2023,"Temperature, Forecast, D",6.53418,05/02/2023 02:17:00,L
03/02/2023 23:00:00,03/02/2023,"Temperature, Forecast, D",7.22341,03/02/2023 23:30:00,
02/02/2023 23:00:00,02/02/2023,"Temperature, Forecast, D",6.38736,02/02/2023 23:30:00,
01/02/2023 23:00:00,01/02/2023,"Temperature, Forecast, D",5.3358,01/02/2023 23:30:00,
31/01/2023 23:00:00,31/01/2023,"Temperature, Forecast, D",4.8633,31/01/2023 23:30:00,
30/01/2023 23:00:00,30/01/2023,"Temperature, Forecast, D",4.68097,30/01/2023 23:30:00,
29/01/2023 23:00:00,29/01/2023,"Temperature, Forecast, D",4.14825,29/01/2023 23:30:00,
28/01/2023 23:00:00,28/01/2023,"Temperature, Forecast, D",3.69959,28/01/2023 23:30:00,
27/01/2023 23:00:00,27/01/2023,"Temperature, Forecast, D",3.30457,27/01/2023 23:30:00,
26/01/2023 23:00:00,26/01/2023,"Temperature, Forecast, D",3.17574,26/01/2023 23:30:00,
25/01/2023 23:00:00,25/01/2023,"Temperature, Forecast, D",2.34867,25/01/2023 23:30:00,
