Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
20/07/2024 23:00:00,21/07/2024,"Temperature, Forecast, D-1",15.1189,21/07/2024 08:30:00,
19/07/2024 23:00:00,20/07/2024,"Temperature, Forecast, D-1",15.2029,20/07/2024 08:30:00,
18/07/2024 23:00:00,19/07/2024,"Temperature, Forecast, D-1",15.2369,19/07/2024 08:30:00,
17/07/2024 23:00:00,18/07/2024,"Temperature, Forecast, D-1",15.2009,18/07/2024 08:30:00,
16/07/2024 23:00:00,17/07/2024,"Temperature, Forecast, D-1",15.0031,17/07/2024 08:30:00,
15/07/2024 23:00:00,16/07/2024,"Temperature, Forecast, D-1",14.5863,16/07/2024 08:30:00,
14/07/2024 23:00:00,15/07/2024,"Temperature, Forecast, D-1",14.5338,15/07/2024 08:30:00,
13/07/2024 23:00:00,14/07/2024,"Temperature, Forecast, D-1",14.3687,14/07/2024 08:30:00,
12/07/2024 23:00:00,13/07/2024,"Temperature, Forecast, D-1",14.2014,13/07/2024 08:30:00,
11/07/2024 23:00:00,12/07/2024,"Temperature, Forecast, D-1",14.2256,12/07/2024 08:30:00,
10/07/2024 23:00:00,11/07/2024,"Temperature, Forecast, D-1",14.4343,11/07/2024 08:30:00,
09/07/2024 23:00:00,10/07/2024,"Temperature, Forecast, D-1",14.4635,10/07/2024 08:30:00,
08/07/2024 23:00:00,09/07/2024,"Temperature, Forecast, D-1",14.3608,09/07/2024 08:30:00,
07/07/2024 23:00:00,08/07/2024,"Temperature, Forecast, D-1",14.1123,08/07/2024 08:30:00,
06/07/2024 23:00:00,07/07/2024,"Temperature, Forecast, D-1",13.8402,07/07/2024 08:30:00,
05/07/2024 23:00:00,06/07/2024,"Temperature, Forecast, D-1",13.8197,06/07/2024 08:30:00,
04/07/2024 23:00:00,05/07/2024,"Temperature, Forecast, D-1",14.1187,05/07/2024 08:30:00,
03/07/2024 23:00:00,04/07/2024,"Temperature, Forecast, D-1",13.9387,04/07/2024 08:30:00,
02/07/2024 23:00:00,03/07/2024,"Temperature, Forecast, D-1",13.9523,03/07/2024 08:30:00,
01/07/2024 23:00:00,02/07/2024,"Temperature, Forecast, D-1",14.138,02/07/2024 08:30:00,
30/06/2024 23:00:00,01/07/2024,"Temperature, Forecast, D-1",14.201,01/07/2024 08:30:00,
29/06/2024 15:00:00,30/06/2024,"Temperature, Forecast, D-1",14.4427,01/07/2024 23:30:00,
28/06/2024 23:00:00,29/06/2024,"Temperature, Forecast, D-1",14.6481,29/06/2024 08:30:00,
27/06/2024 23:00:00,28/06/2024,"Temperature, Forecast, D-1",14.8145,28/06/2024 08:30:00,
26/06/2024 23:00:00,27/06/2024,"Temperature, Forecast, D-1",15.1121,27/06/2024 08:30:00,
25/06/2024 23:00:00,26/06/2024,"Temperature, Forecast, D-1",15.2142,26/06/2024 08:30:00,
24/06/2024 23:00:00,25/06/2024,"Temperature, Forecast, D-1",15.222,25/06/2024 08:30:00,
23/06/2024 23:00:00,24/06/2024,"Temperature, Forecast, D-1",15.181,24/06/2024 08:30:00,
22/06/2024 23:00:00,23/06/2024,"Temperature, Forecast, D-1",14.9763,23/06/2024 08:30:00,
21/06/2024 23:00:00,22/06/2024,"Temperature, Forecast, D-1",14.7349,22/06/2024 08:30:00,
20/06/2024 23:00:00,21/06/2024,"Temperature, Forecast, D-1",14.6955,21/06/2024 08:30:00,
19/06/2024 23:00:00,20/06/2024,"Temperature, Forecast, D-1",14.5445,20/06/2024 08:30:00,
18/06/2024 23:00:00,19/06/2024,"Temperature, Forecast, D-1",14.2615,19/06/2024 08:30:00,
17/06/2024 23:00:00,18/06/2024,"Temperature, Forecast, D-1",14.185,18/06/2024 08:30:00,
16/06/2024 23:00:00,17/06/2024,"Temperature, Forecast, D-1",14.0363,17/06/2024 08:30:00,
15/06/2024 23:00:00,16/06/2024,"Temperature, Forecast, D-1",13.7004,16/06/2024 08:30:00,
14/06/2024 23:00:00,15/06/2024,"Temperature, Forecast, D-1",13.2022,15/06/2024 08:30:00,
13/06/2024 23:00:00,14/06/2024,"Temperature, Forecast, D-1",13.2134,14/06/2024 08:30:00,
12/06/2024 23:00:00,13/06/2024,"Temperature, Forecast, D-1",12.5846,13/06/2024 08:30:00,
11/06/2024 23:00:00,12/06/2024,"Temperature, Forecast, D-1",12.8456,12/06/2024 08:30:00,
10/06/2024 23:00:00,11/06/2024,"Temperature, Forecast, D-1",12.679,11/06/2024 08:30:00,
09/06/2024 23:00:00,10/06/2024,"Temperature, Forecast, D-1",12.9366,10/06/2024 08:30:00,
08/06/2024 23:00:00,09/06/2024,"Temperature, Forecast, D-1",13.1421,09/06/2024 08:30:00,
07/06/2024 23:00:00,08/06/2024,"Temperature, Forecast, D-1",13.3816,08/06/2024 08:30:00,
06/06/2024 23:00:00,07/06/2024,"Temperature, Forecast, D-1",13.4503,07/06/2024 08:30:00,
05/06/2024 23:00:00,06/06/2024,"Temperature, Forecast, D-1",13.147,06/06/2024 08:30:00,
04/06/2024 23:00:00,05/06/2024,"Temperature, Forecast, D-1",13.1586,05/06/2024 08:30:00,
03/06/2024 23:00:00,04/06/2024,"Temperature, Forecast, D-1",13.821,04/06/2024 08:30:00,
02/06/2024 23:00:00,03/06/2024,"Temperature, Forecast, D-1",14.1784,03/06/2024 08:30:00,
01/06/2024 23:00:00,02/06/2024,"Temperature, Forecast, D-1",14.1323,02/06/2024 08:30:00,
31/05/2024 23:00:00,01/06/2024,"Temperature, Forecast, D-1",13.8407,01/06/2024 08:30:00,
30/05/2024 23:00:00,31/05/2024,"Temperature, Forecast, D-1",13.666,31/05/2024 08:30:00,
29/05/2024 23:00:00,30/05/2024,"Temperature, Forecast, D-1",13.8017,30/05/2024 08:30:00,
28/05/2024 23:00:00,29/05/2024,"Temperature, Forecast, D-1",13.8412,29/05/2024 08:30:00,
27/05/2024 23:00:00,28/05/2024,"Temperature, Forecast, D-1",13.6071,28/05/2024 08:30:00,
26/05/2024 23:00:00,27/05/2024,"Temperature, Forecast, D-1",13.4995,27/05/2024 08:30:00,
25/05/2024 23:00:00,26/05/2024,"Temperature, Forecast, D-1",13.7038,26/05/2024 08:30:00,
24/05/2024 23:00:00,25/05/2024,"Temperature, Forecast, D-1",13.8076,25/05/2024 08:30:00,
23/05/2024 23:00:00,24/05/2024,"Temperature, Forecast, D-1",13.2822,24/05/2024 08:30:00,
22/05/2024 23:00:00,23/05/2024,"Temperature, Forecast, D-1",13.0232,23/05/2024 08:30:00,
21/05/2024 23:00:00,22/05/2024,"Temperature, Forecast, D-1",13.5549,22/05/2024 08:30:00,
20/05/2024 23:00:00,21/05/2024,"Temperature, Forecast, D-1",14.0388,21/05/2024 08:30:00,
19/05/2024 23:00:00,20/05/2024,"Temperature, Forecast, D-1",14.2052,20/05/2024 08:30:00,
18/05/2024 23:00:00,19/05/2024,"Temperature, Forecast, D-1",14.4452,19/05/2024 08:30:00,
17/05/2024 23:00:00,18/05/2024,"Temperature, Forecast, D-1",14.3448,18/05/2024 08:30:00,
16/05/2024 23:00:00,17/05/2024,"Temperature, Forecast, D-1",14.2328,17/05/2024 08:30:00,
15/05/2024 23:00:00,16/05/2024,"Temperature, Forecast, D-1",14.0107,16/05/2024 08:30:00,
14/05/2024 23:00:00,15/05/2024,"Temperature, Forecast, D-1",14.1141,15/05/2024 08:30:00,
13/05/2024 23:00:00,14/05/2024,"Temperature, Forecast, D-1",14.0835,14/05/2024 08:30:00,
12/05/2024 23:00:00,13/05/2024,"Temperature, Forecast, D-1",14.6161,13/05/2024 08:30:00,
11/05/2024 23:00:00,12/05/2024,"Temperature, Forecast, D-1",14.909,12/05/2024 08:30:00,
10/05/2024 23:00:00,11/05/2024,"Temperature, Forecast, D-1",14.8057,11/05/2024 08:30:00,
09/05/2024 23:00:00,10/05/2024,"Temperature, Forecast, D-1",14.5668,10/05/2024 08:30:00,
08/05/2024 23:00:00,09/05/2024,"Temperature, Forecast, D-1",14.1981,09/05/2024 08:30:00,
07/05/2024 23:00:00,08/05/2024,"Temperature, Forecast, D-1",13.8473,08/05/2024 08:30:00,
06/05/2024 23:00:00,07/05/2024,"Temperature, Forecast, D-1",13.4584,07/05/2024 08:30:00,
05/05/2024 23:00:00,06/05/2024,"Temperature, Forecast, D-1",12.8204,06/05/2024 08:30:00,
04/05/2024 23:00:00,05/05/2024,"Temperature, Forecast, D-1",12.712,05/05/2024 08:30:00,
03/05/2024 23:00:00,04/05/2024,"Temperature, Forecast, D-1",12.1908,04/05/2024 08:30:00,
02/05/2024 23:00:00,03/05/2024,"Temperature, Forecast, D-1",11.856,03/05/2024 08:30:00,
01/05/2024 23:00:00,02/05/2024,"Temperature, Forecast, D-1",12.6723,02/05/2024 08:30:00,
30/04/2024 23:00:00,01/05/2024,"Temperature, Forecast, D-1",12.6565,01/05/2024 08:30:00,
29/04/2024 23:00:00,30/04/2024,"Temperature, Forecast, D-1",11.7541,30/04/2024 08:30:00,
28/04/2024 23:00:00,29/04/2024,"Temperature, Forecast, D-1",9.93773,29/04/2024 08:30:00,
27/04/2024 23:00:00,28/04/2024,"Temperature, Forecast, D-1",8.6861,28/04/2024 08:30:00,
26/04/2024 23:00:00,27/04/2024,"Temperature, Forecast, D-1",8.53257,27/04/2024 08:30:00,
25/04/2024 23:00:00,26/04/2024,"Temperature, Forecast, D-1",8.60342,26/04/2024 08:30:00,
24/04/2024 23:00:00,25/04/2024,"Temperature, Forecast, D-1",8.67169,25/04/2024 08:30:00,
23/04/2024 23:00:00,24/04/2024,"Temperature, Forecast, D-1",8.85143,24/04/2024 08:30:00,
22/04/2024 23:00:00,23/04/2024,"Temperature, Forecast, D-1",8.83364,23/04/2024 08:30:00,
21/04/2024 23:00:00,22/04/2024,"Temperature, Forecast, D-1",8.7277,22/04/2024 08:30:00,
20/04/2024 23:00:00,21/04/2024,"Temperature, Forecast, D-1",9.2085,21/04/2024 08:30:00,
19/04/2024 23:00:00,20/04/2024,"Temperature, Forecast, D-1",9.25695,20/04/2024 08:30:00,
18/04/2024 23:00:00,19/04/2024,"Temperature, Forecast, D-1",9.56633,19/04/2024 08:30:00,
17/04/2024 23:00:00,18/04/2024,"Temperature, Forecast, D-1",9.03562,18/04/2024 08:30:00,
16/04/2024 23:00:00,17/04/2024,"Temperature, Forecast, D-1",8.54791,17/04/2024 08:30:00,
15/04/2024 23:00:00,16/04/2024,"Temperature, Forecast, D-1",9.22338,16/04/2024 08:30:00,
14/04/2024 23:00:00,15/04/2024,"Temperature, Forecast, D-1",8.87114,15/04/2024 08:30:00,
13/04/2024 23:00:00,14/04/2024,"Temperature, Forecast, D-1",10.5168,14/04/2024 08:30:00,
12/04/2024 23:00:00,13/04/2024,"Temperature, Forecast, D-1",11.8872,13/04/2024 08:30:00,
11/04/2024 23:00:00,12/04/2024,"Temperature, Forecast, D-1",12.3534,12/04/2024 08:30:00,
10/04/2024 23:00:00,11/04/2024,"Temperature, Forecast, D-1",11.7232,11/04/2024 08:30:00,
09/04/2024 23:00:00,10/04/2024,"Temperature, Forecast, D-1",9.67233,10/04/2024 08:30:00,
08/04/2024 23:00:00,09/04/2024,"Temperature, Forecast, D-1",9.26131,09/04/2024 08:30:00,
07/04/2024 23:00:00,08/04/2024,"Temperature, Forecast, D-1",11.403,08/04/2024 08:30:00,
06/04/2024 23:00:00,07/04/2024,"Temperature, Forecast, D-1",11.3172,07/04/2024 08:30:00,
05/04/2024 23:00:00,06/04/2024,"Temperature, Forecast, D-1",11.9178,06/04/2024 08:30:00,
04/04/2024 23:00:00,05/04/2024,"Temperature, Forecast, D-1",10.8919,05/04/2024 08:30:00,
03/04/2024 23:00:00,04/04/2024,"Temperature, Forecast, D-1",9.84946,04/04/2024 08:30:00,
02/04/2024 23:00:00,03/04/2024,"Temperature, Forecast, D-1",9.29775,03/04/2024 08:30:00,
01/04/2024 23:00:00,02/04/2024,"Temperature, Forecast, D-1",9.10708,02/04/2024 08:30:00,
31/03/2024 23:00:00,01/04/2024,"Temperature, Forecast, D-1",8.82244,01/04/2024 08:30:00,
30/03/2024 23:00:00,31/03/2024,"Temperature, Forecast, D-1",8.77445,31/03/2024 08:30:00,
29/03/2024 23:00:00,30/03/2024,"Temperature, Forecast, D-1",8.70863,29/03/2024 23:30:00,
28/03/2024 23:00:00,29/03/2024,"Temperature, Forecast, D-1",7.95914,28/03/2024 23:30:00,
27/03/2024 23:00:00,28/03/2024,"Temperature, Forecast, D-1",6.70161,27/03/2024 23:30:00,
26/03/2024 23:00:00,27/03/2024,"Temperature, Forecast, D-1",7.01706,26/03/2024 23:30:00,
25/03/2024 23:00:00,26/03/2024,"Temperature, Forecast, D-1",7.6498,25/03/2024 23:30:00,
24/03/2024 23:00:00,25/03/2024,"Temperature, Forecast, D-1",7.20968,24/03/2024 23:30:00,
23/03/2024 23:00:00,24/03/2024,"Temperature, Forecast, D-1",7.56398,23/03/2024 23:30:00,
22/03/2024 23:00:00,23/03/2024,"Temperature, Forecast, D-1",6.70368,22/03/2024 23:30:00,
21/03/2024 23:00:00,22/03/2024,"Temperature, Forecast, D-1",8.22712,21/03/2024 23:30:00,
20/03/2024 23:00:00,21/03/2024,"Temperature, Forecast, D-1",9.48576,20/03/2024 23:30:00,
19/03/2024 23:00:00,20/03/2024,"Temperature, Forecast, D-1",9.82782,19/03/2024 23:30:00,
18/03/2024 23:00:00,19/03/2024,"Temperature, Forecast, D-1",10.0513,18/03/2024 23:30:00,
17/03/2024 23:00:00,18/03/2024,"Temperature, Forecast, D-1",9.53626,17/03/2024 23:30:00,
16/03/2024 23:00:00,17/03/2024,"Temperature, Forecast, D-1",9.37907,16/03/2024 23:30:00,
15/03/2024 23:00:00,16/03/2024,"Temperature, Forecast, D-1",8.41341,15/03/2024 23:30:00,
14/03/2024 23:00:00,15/03/2024,"Temperature, Forecast, D-1",8.88199,14/03/2024 23:30:00,
13/03/2024 23:00:00,14/03/2024,"Temperature, Forecast, D-1",9.09651,13/03/2024 23:30:00,
12/03/2024 23:00:00,13/03/2024,"Temperature, Forecast, D-1",8.49642,12/03/2024 23:30:00,
11/03/2024 23:00:00,12/03/2024,"Temperature, Forecast, D-1",7.36143,11/03/2024 23:30:00,
10/03/2024 23:00:00,11/03/2024,"Temperature, Forecast, D-1",6.81628,10/03/2024 23:30:00,
09/03/2024 23:00:00,10/03/2024,"Temperature, Forecast, D-1",6.49256,09/03/2024 23:30:00,
08/03/2024 23:00:00,09/03/2024,"Temperature, Forecast, D-1",6.37381,08/03/2024 23:30:00,
07/03/2024 23:00:00,08/03/2024,"Temperature, Forecast, D-1",5.53579,07/03/2024 23:30:00,
06/03/2024 23:00:00,07/03/2024,"Temperature, Forecast, D-1",5.60993,06/03/2024 23:30:00,
05/03/2024 23:00:00,06/03/2024,"Temperature, Forecast, D-1",5.94218,05/03/2024 23:30:00,
04/03/2024 23:00:00,05/03/2024,"Temperature, Forecast, D-1",5.87194,04/03/2024 23:30:00,
03/03/2024 23:00:00,04/03/2024,"Temperature, Forecast, D-1",4.81847,03/03/2024 23:30:00,
02/03/2024 23:00:00,03/03/2024,"Temperature, Forecast, D-1",4.68517,02/03/2024 23:30:00,
01/03/2024 23:00:00,02/03/2024,"Temperature, Forecast, D-1",4.39225,01/03/2024 23:30:00,
29/02/2024 23:00:00,01/03/2024,"Temperature, Forecast, D-1",4.5911,29/02/2024 23:30:00,
28/02/2024 23:00:00,29/02/2024,"Temperature, Forecast, D-1",5.6652,28/02/2024 23:30:00,
27/02/2024 23:00:00,28/02/2024,"Temperature, Forecast, D-1",5.65357,27/02/2024 23:30:00,
26/02/2024 23:00:00,27/02/2024,"Temperature, Forecast, D-1",4.65334,26/02/2024 23:30:00,
25/02/2024 23:00:00,26/02/2024,"Temperature, Forecast, D-1",4.27449,25/02/2024 23:30:00,
24/02/2024 23:00:00,25/02/2024,"Temperature, Forecast, D-1",3.93329,24/02/2024 23:30:00,
23/02/2024 23:00:00,24/02/2024,"Temperature, Forecast, D-1",4.96964,23/02/2024 23:30:00,
22/02/2024 23:00:00,23/02/2024,"Temperature, Forecast, D-1",5.07002,22/02/2024 23:30:00,
21/02/2024 23:00:00,22/02/2024,"Temperature, Forecast, D-1",5.89909,21/02/2024 23:30:00,
20/02/2024 23:00:00,21/02/2024,"Temperature, Forecast, D-1",7.5216,20/02/2024 23:30:00,
19/02/2024 23:00:00,20/02/2024,"Temperature, Forecast, D-1",7.76477,19/02/2024 23:30:00,
18/02/2024 23:00:00,19/02/2024,"Temperature, Forecast, D-1",8.00612,18/02/2024 23:30:00,
17/02/2024 23:00:00,18/02/2024,"Temperature, Forecast, D-1",8.74184,17/02/2024 23:30:00,
16/02/2024 23:00:00,17/02/2024,"Temperature, Forecast, D-1",8.56382,16/02/2024 23:30:00,
15/02/2024 23:00:00,16/02/2024,"Temperature, Forecast, D-1",8.43822,15/02/2024 23:30:00,
14/02/2024 23:00:00,15/02/2024,"Temperature, Forecast, D-1",8.74942,14/02/2024 23:30:00,
13/02/2024 23:00:00,14/02/2024,"Temperature, Forecast, D-1",7.42935,13/02/2024 23:30:00,
12/02/2024 23:00:00,13/02/2024,"Temperature, Forecast, D-1",5.7418,12/02/2024 23:30:00,
11/02/2024 23:00:00,12/02/2024,"Temperature, Forecast, D-1",5.0236,11/02/2024 23:30:00,
10/02/2024 23:00:00,11/02/2024,"Temperature, Forecast, D-1",5.55777,10/02/2024 23:30:00,
09/02/2024 23:00:00,10/02/2024,"Temperature, Forecast, D-1",6.02134,09/02/2024 23:30:00,
08/02/2024 23:00:00,09/02/2024,"Temperature, Forecast, D-1",5.77647,08/02/2024 23:30:00,
07/02/2024 23:00:00,08/02/2024,"Temperature, Forecast, D-1",4.15709,07/02/2024 23:30:00,
06/02/2024 23:00:00,07/02/2024,"Temperature, Forecast, D-1",5.76899,06/02/2024 23:30:00,
05/02/2024 23:00:00,06/02/2024,"Temperature, Forecast, D-1",7.30929,05/02/2024 23:30:00,
04/02/2024 23:00:00,05/02/2024,"Temperature, Forecast, D-1",7.36782,04/02/2024 23:30:00,
03/02/2024 23:00:00,04/02/2024,"Temperature, Forecast, D-1",7.45459,03/02/2024 23:30:00,
02/02/2024 23:00:00,03/02/2024,"Temperature, Forecast, D-1",7.32473,02/02/2024 23:30:00,
01/02/2024 23:00:00,02/02/2024,"Temperature, Forecast, D-1",6.7331,01/02/2024 23:30:00,
31/01/2024 23:00:00,01/02/2024,"Temperature, Forecast, D-1",5.10376,31/01/2024 23:30:00,
30/01/2024 23:00:00,31/01/2024,"Temperature, Forecast, D-1",5.36907,30/01/2024 23:30:00,
29/01/2024 23:00:00,30/01/2024,"Temperature, Forecast, D-1",5.62475,29/01/2024 23:30:00,
28/01/2024 23:00:00,29/01/2024,"Temperature, Forecast, D-1",6.76301,28/01/2024 23:30:00,
27/01/2024 23:00:00,28/01/2024,"Temperature, Forecast, D-1",6.09396,27/01/2024 23:30:00,
26/01/2024 23:00:00,27/01/2024,"Temperature, Forecast, D-1",5.32242,27/01/2024 03:34:00,L
25/01/2024 23:00:00,26/01/2024,"Temperature, Forecast, D-1",5.94289,25/01/2024 23:30:00,
24/01/2024 23:00:00,25/01/2024,"Temperature, Forecast, D-1",7.18081,24/01/2024 23:30:00,
23/01/2024 23:00:00,24/01/2024,"Temperature, Forecast, D-1",6.60203,23/01/2024 23:30:00,
22/01/2024 23:00:00,23/01/2024,"Temperature, Forecast, D-1",6.09145,22/01/2024 23:30:00,
21/01/2024 23:00:00,22/01/2024,"Temperature, Forecast, D-1",4.9623,21/01/2024 23:30:00,
20/01/2024 23:00:00,21/01/2024,"Temperature, Forecast, D-1",4.75727,20/01/2024 23:30:00,
19/01/2024 23:00:00,20/01/2024,"Temperature, Forecast, D-1",1.23719,19/01/2024 23:30:00,
18/01/2024 23:00:00,19/01/2024,"Temperature, Forecast, D-1",0.144192,18/01/2024 23:30:00,
17/01/2024 23:00:00,18/01/2024,"Temperature, Forecast, D-1",-0.312546,17/01/2024 23:30:00,
16/01/2024 23:00:00,17/01/2024,"Temperature, Forecast, D-1",0.059726,16/01/2024 23:30:00,
15/01/2024 23:00:00,16/01/2024,"Temperature, Forecast, D-1",0.867392,15/01/2024 23:30:00,
14/01/2024 23:00:00,15/01/2024,"Temperature, Forecast, D-1",0.866808,14/01/2024 23:30:00,
13/01/2024 23:00:00,14/01/2024,"Temperature, Forecast, D-1",2.23185,13/01/2024 23:30:00,
12/01/2024 23:00:00,13/01/2024,"Temperature, Forecast, D-1",2.90161,12/01/2024 23:30:00,
11/01/2024 23:00:00,12/01/2024,"Temperature, Forecast, D-1",3.0416,11/01/2024 23:30:00,
10/01/2024 23:00:00,11/01/2024,"Temperature, Forecast, D-1",2.44836,10/01/2024 23:30:00,
09/01/2024 23:00:00,10/01/2024,"Temperature, Forecast, D-1",1.75875,09/01/2024 23:30:00,
08/01/2024 23:00:00,09/01/2024,"Temperature, Forecast, D-1",0.979817,08/01/2024 23:30:00,
07/01/2024 23:00:00,08/01/2024,"Temperature, Forecast, D-1",1.51905,07/01/2024 23:30:00,
06/01/2024 23:00:00,07/01/2024,"Temperature, Forecast, D-1",2.69363,06/01/2024 23:30:00,
05/01/2024 23:00:00,06/01/2024,"Temperature, Forecast, D-1",4.02464,05/01/2024 23:30:00,
04/01/2024 23:00:00,05/01/2024,"Temperature, Forecast, D-1",4.8386,04/01/2024 23:30:00,
03/01/2024 23:00:00,04/01/2024,"Temperature, Forecast, D-1",5.61584,03/01/2024 23:30:00,
02/01/2024 23:00:00,03/01/2024,"Temperature, Forecast, D-1",6.195,02/01/2024 23:30:00,
01/01/2024 23:00:00,02/01/2024,"Temperature, Forecast, D-1",6.22907,01/01/2024 23:30:00,
31/12/2023 23:00:00,01/01/2024,"Temperature, Forecast, D-1",5.41714,31/12/2023 23:30:00,
30/12/2023 23:00:00,31/12/2023,"Temperature, Forecast, D-1",5.26702,30/12/2023 23:30:00,
29/12/2023 23:00:00,30/12/2023,"Temperature, Forecast, D-1",5.85154,29/12/2023 23:30:00,
28/12/2023 23:00:00,29/12/2023,"Temperature, Forecast, D-1",5.82238,28/12/2023 23:30:00,
27/12/2023 23:00:00,28/12/2023,"Temperature, Forecast, D-1",6.35254,27/12/2023 23:30:00,
26/12/2023 23:00:00,27/12/2023,"Temperature, Forecast, D-1",6.09111,26/12/2023 23:30:00,
25/12/2023 23:00:00,26/12/2023,"Temperature, Forecast, D-1",6.54184,25/12/2023 23:30:00,
24/12/2023 23:00:00,25/12/2023,"Temperature, Forecast, D-1",7.79836,24/12/2023 23:30:00,
23/12/2023 23:00:00,24/12/2023,"Temperature, Forecast, D-1",8.19628,23/12/2023 23:30:00,
22/12/2023 23:00:00,23/12/2023,"Temperature, Forecast, D-1",7.59556,22/12/2023 23:30:00,
21/12/2023 23:00:00,22/12/2023,"Temperature, Forecast, D-1",6.9411,21/12/2023 23:30:00,
20/12/2023 23:00:00,21/12/2023,"Temperature, Forecast, D-1",7.01474,20/12/2023 23:30:00,
19/12/2023 23:00:00,20/12/2023,"Temperature, Forecast, D-1",6.48558,19/12/2023 23:30:00,
18/12/2023 23:00:00,19/12/2023,"Temperature, Forecast, D-1",6.76103,18/12/2023 23:30:00,
17/12/2023 23:00:00,18/12/2023,"Temperature, Forecast, D-1",7.80385,17/12/2023 23:30:00,
16/12/2023 23:00:00,17/12/2023,"Temperature, Forecast, D-1",6.793,16/12/2023 23:30:00,
15/12/2023 23:00:00,16/12/2023,"Temperature, Forecast, D-1",6.65476,15/12/2023 23:30:00,
14/12/2023 23:00:00,15/12/2023,"Temperature, Forecast, D-1",5.30908,14/12/2023 23:30:00,
13/12/2023 23:00:00,14/12/2023,"Temperature, Forecast, D-1",5.13523,13/12/2023 23:30:00,
12/12/2023 23:00:00,13/12/2023,"Temperature, Forecast, D-1",5.04342,12/12/2023 23:30:00,
11/12/2023 23:00:00,12/12/2023,"Temperature, Forecast, D-1",6.63363,11/12/2023 23:30:00,
10/12/2023 23:00:00,11/12/2023,"Temperature, Forecast, D-1",6.44749,10/12/2023 23:30:00,
09/12/2023 23:00:00,10/12/2023,"Temperature, Forecast, D-1",6.21376,09/12/2023 23:30:00,
08/12/2023 23:00:00,09/12/2023,"Temperature, Forecast, D-1",5.76443,08/12/2023 23:30:00,
07/12/2023 23:00:00,08/12/2023,"Temperature, Forecast, D-1",5.10222,07/12/2023 23:30:00,
06/12/2023 23:00:00,07/12/2023,"Temperature, Forecast, D-1",3.37864,06/12/2023 23:30:00,
05/12/2023 23:00:00,06/12/2023,"Temperature, Forecast, D-1",2.71868,05/12/2023 23:30:00,
04/12/2023 23:00:00,05/12/2023,"Temperature, Forecast, D-1",3.20287,04/12/2023 23:30:00,
03/12/2023 23:00:00,04/12/2023,"Temperature, Forecast, D-1",2.45919,03/12/2023 23:30:00,
02/12/2023 23:00:00,03/12/2023,"Temperature, Forecast, D-1",1.58387,02/12/2023 23:30:00,
01/12/2023 23:00:00,02/12/2023,"Temperature, Forecast, D-1",0.613988,01/12/2023 23:30:00,
30/11/2023 23:00:00,01/12/2023,"Temperature, Forecast, D-1",1.27829,30/11/2023 23:30:00,
29/11/2023 23:00:00,30/11/2023,"Temperature, Forecast, D-1",1.6869,29/11/2023 23:30:00,
28/11/2023 23:00:00,29/11/2023,"Temperature, Forecast, D-1",2.80391,28/11/2023 23:30:00,
27/11/2023 23:00:00,28/11/2023,"Temperature, Forecast, D-1",4.05375,27/11/2023 23:30:00,
26/11/2023 23:00:00,27/11/2023,"Temperature, Forecast, D-1",4.10534,26/11/2023 23:30:00,
25/11/2023 23:00:00,26/11/2023,"Temperature, Forecast, D-1",4.25468,25/11/2023 23:30:00,
24/11/2023 23:00:00,25/11/2023,"Temperature, Forecast, D-1",4.47265,24/11/2023 23:30:00,
23/11/2023 23:00:00,24/11/2023,"Temperature, Forecast, D-1",5.96038,23/11/2023 23:30:00,
22/11/2023 23:00:00,23/11/2023,"Temperature, Forecast, D-1",7.95693,22/11/2023 23:30:00,
21/11/2023 23:00:00,22/11/2023,"Temperature, Forecast, D-1",7.53382,21/11/2023 23:30:00,
20/11/2023 23:00:00,21/11/2023,"Temperature, Forecast, D-1",7.48739,20/11/2023 23:30:00,
19/11/2023 23:00:00,20/11/2023,"Temperature, Forecast, D-1",8.46331,19/11/2023 23:30:00,
18/11/2023 23:00:00,19/11/2023,"Temperature, Forecast, D-1",8.4611,18/11/2023 23:30:00,
17/11/2023 23:00:00,18/11/2023,"Temperature, Forecast, D-1",8.15506,17/11/2023 23:30:00,
16/11/2023 23:00:00,17/11/2023,"Temperature, Forecast, D-1",6.53594,16/11/2023 23:30:00,
15/11/2023 23:00:00,16/11/2023,"Temperature, Forecast, D-1",6.51517,15/11/2023 23:30:00,
14/11/2023 23:00:00,15/11/2023,"Temperature, Forecast, D-1",7.53032,14/11/2023 23:30:00,
13/11/2023 23:00:00,14/11/2023,"Temperature, Forecast, D-1",8.19526,13/11/2023 23:30:00,
12/11/2023 23:00:00,13/11/2023,"Temperature, Forecast, D-1",7.75287,12/11/2023 23:30:00,
11/11/2023 23:00:00,12/11/2023,"Temperature, Forecast, D-1",6.11584,11/11/2023 23:30:00,
10/11/2023 23:00:00,11/11/2023,"Temperature, Forecast, D-1",6.35644,10/11/2023 23:30:00,
09/11/2023 23:00:00,10/11/2023,"Temperature, Forecast, D-1",6.68213,09/11/2023 23:30:00,
08/11/2023 23:00:00,09/11/2023,"Temperature, Forecast, D-1",7.05927,08/11/2023 23:30:00,
07/11/2023 23:00:00,08/11/2023,"Temperature, Forecast, D-1",7.55366,07/11/2023 23:30:00,
06/11/2023 23:00:00,07/11/2023,"Temperature, Forecast, D-1",7.73623,06/11/2023 23:30:00,
