Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
02/09/2024 12:40:00,21/08/2024,"SAP, Actual Day",2.9426,02/09/2024 12:41:00,L
02/09/2024 12:40:00,22/08/2024,"SAP, Actual Day",2.9298,02/09/2024 12:41:00,L
02/09/2024 12:40:00,23/08/2024,"SAP, Actual Day",2.9159,02/09/2024 12:41:00,L
02/09/2024 12:40:00,24/08/2024,"SAP, Actual Day",2.7332,02/09/2024 12:41:00,L
02/09/2024 12:40:00,25/08/2024,"SAP, Actual Day",2.7715,02/09/2024 12:41:00,L
02/09/2024 12:40:00,26/08/2024,"SAP, Actual Day",2.8463,02/09/2024 12:41:00,L
02/09/2024 12:40:00,27/08/2024,"SAP, Actual Day",2.9202,02/09/2024 12:41:00,L
02/09/2024 12:40:00,28/08/2024,"SAP, Actual Day",3.1291,02/09/2024 12:41:00,L
02/09/2024 12:40:00,29/08/2024,"SAP, Actual Day",3.1207,02/09/2024 12:41:00,L
02/09/2024 12:40:00,30/08/2024,"SAP, Actual Day",3.1985,02/09/2024 12:41:00,L
02/09/2024 12:40:00,31/08/2024,"SAP, Actual Day",3.1289,02/09/2024 12:41:00,L
01/08/2024 12:40:00,01/07/2024,"SAP, Actual Day",2.7427,01/08/2024 12:41:01,L
01/08/2024 12:40:00,02/07/2024,"SAP, Actual Day",2.6997,01/08/2024 12:41:01,L
01/08/2024 12:40:00,03/07/2024,"SAP, Actual Day",2.59,01/08/2024 12:41:01,L
01/08/2024 12:40:00,04/07/2024,"SAP, Actual Day",2.6633,01/08/2024 12:41:01,L
01/08/2024 12:40:00,05/07/2024,"SAP, Actual Day",2.623,01/08/2024 12:41:01,L
01/08/2024 12:40:00,06/07/2024,"SAP, Actual Day",2.5941,01/08/2024 12:41:01,L
01/08/2024 12:40:00,07/07/2024,"SAP, Actual Day",2.606,01/08/2024 12:41:01,L
01/08/2024 12:40:00,08/07/2024,"SAP, Actual Day",2.6267,01/08/2024 12:41:01,L
01/08/2024 12:40:00,09/07/2024,"SAP, Actual Day",2.4873,01/08/2024 12:41:01,L
01/08/2024 12:40:00,10/07/2024,"SAP, Actual Day",2.4446,01/08/2024 12:41:01,L
01/08/2024 12:40:00,11/07/2024,"SAP, Actual Day",2.4555,01/08/2024 12:41:01,L
01/08/2024 12:40:00,12/07/2024,"SAP, Actual Day",2.4577,01/08/2024 12:41:01,L
01/08/2024 12:40:00,13/07/2024,"SAP, Actual Day",2.4791,01/08/2024 12:41:01,L
01/08/2024 12:40:00,14/07/2024,"SAP, Actual Day",2.4401,01/08/2024 12:41:01,L
01/08/2024 12:40:00,15/07/2024,"SAP, Actual Day",2.4714,01/08/2024 12:41:01,L
01/08/2024 12:40:00,16/07/2024,"SAP, Actual Day",2.5942,01/08/2024 12:41:01,L
01/08/2024 12:40:00,17/07/2024,"SAP, Actual Day",2.514,01/08/2024 12:41:01,L
